particle,step,energy,pos_x,pos_y,pos_z,cell,material,macro_total,d_coll,d_surf,event,hit_nuc,micro_el,micro_inel,micro_fis,micro_cap,out_energy,rng_xi
1,42,1.61294430e5,1.22500901e-2,-4.74842018e-1,1.89130481e-1,3.00000000e0,2.00000000e0,6.12863705e-1,1.63470196e0,2.04809758e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,3.67199677e-1
1,43,1.61294430e5,-1.17398122e-1,-6.30000000e-1,2.21755301e-1,3.00000000e0,2.00000000e0,6.12863705e-1,1.51464708e0,8.09774891e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,3.95236001e-1
1,44,1.61294430e5,-6.30000000e-1,-1.65378347e-2,3.50747006e-1,3.00000000e0,2.00000000e0,6.12863705e-1,1.12480689e0,3.76191941e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,5.01900535e-1
1,45,1.61294430e5,-3.91863818e-1,2.68454367e-1,4.10671859e-1,2.00000000e0,1.00000000e0,4.32442035e-1,1.60773435e0,9.16935656e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,4.98948740e-1
1,46,1.61294430e5,-3.33820158e-1,3.37918782e-1,4.25278030e-1,3.00000000e0,2.00000000e0,6.12863705e-1,3.56814579e0,3.85549509e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,1.12276910e-1
1,47,1.61294430e5,-8.97604758e-2,6.30000000e-1,4.86693479e-1,3.00000000e0,2.00000000e0,6.12863705e-1,1.37268697e0,2.06970631e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,4.31162589e-1
1,48,1.61294430e5,4.12556135e-2,4.73204995e-1,5.19662513e-1,2.00000000e0,1.00000000e0,4.32442035e-1,4.47417624e-1,8.79010869e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,8.24084515e-1
1,49,1.61294430e5,9.68985679e-2,4.06613653e-1,5.33664568e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.45052492e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.61294430e5,0.00000000e0
2,0,1.00000000e6,-1.48834399e-1,-3.40897496e-1,2.18148854e-1,0.00000000e0,0.00000000e0,5.42074153e-1,2.23537436e0,4.62145248e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,2.97679265e-1
2,1,1.00000000e6,2.82487381e-1,-2.96602502e-1,3.78079200e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.43899663e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
2,2,1.00000000e6,2.95917596e-1,-2.95223273e-1,3.83059006e-1,2.00000000e0,1.00000000e0,2.77502195e-1,3.79441425e0,8.87011634e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,3.48904063e-1
2,3,1.00000000e6,3.78702710e-1,-2.86721579e-1,4.13755003e-1,3.00000000e0,2.00000000e0,4.11846998e-1,7.36015747e-1,2.69255707e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,7.38506131e-1
2,4,1.00000000e6,6.30000000e-1,-2.60914368e-1,5.06933841e-1,3.00000000e0,2.00000000e0,4.11846998e-1,8.95957216e-1,2.34825062e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,6.91427285e-1
2,5,1.00000000e6,4.10836942e-1,-2.38407212e-1,5.88197587e-1,2.00000000e0,1.00000000e0,2.77502195e-1,3.91981254e-1,6.75907920e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,8.96931614e-1
2,6,1.00000000e6,3.47754211e-1,-2.31928872e-1,6.11588112e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.01539739e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
2,7,1.00000000e6,3.38277462e-1,-2.30955649e-1,6.15102007e-1,0.00000000e0,0.00000000e0,5.42074153e-1,2.90146578e-1,4.30502210e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,8.54463954e-1
2,8,1.00000000e6,2.98098541e-1,-2.26829437e-1,6.30000000e-1,0.00000000e0,0.00000000e0,5.42074153e-1,3.75469216e-2,7.24583785e-1,0.00000000e0,2.00000000e0,8.15215462e0,9.99997038e-31,0.00000000e0,9.93855120e-5,8.08105593e5,9.79852513e-1
2,9,8.08105593e5,2.63055868e-1,-2.23230697e-1,6.17006483e-1,0.00000000e0,0.00000000e0,2.98368163e-1,6.33399290e0,1.54576204e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,8.08105593e5,1.51092684e-1
2,10,8.08105593e5,2.69008913e-1,-2.29118635e-1,6.30000000e-1,0.00000000e0,0.00000000e0,2.98368163e-1,5.75927910e0,1.04080637e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,8.08105593e5,1.79355479e-1
2,11,8.08105593e5,3.09092489e-1,-2.68763832e-1,5.42510879e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.55388667e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,8.08105593e5,0.00000000e0
2,12,8.08105593e5,3.15076827e-1,-2.74682722e-1,5.29449060e-1,2.00000000e0,1.00000000e0,2.89939720e-1,7.19210688e0,1.05413006e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,8.08105593e5,1.24272636e-1
2,13,8.08105593e5,3.55673526e-1,-3.14835430e-1,4.40839963e-1,3.00000000e0,2.00000000e0,3.02996730e-1,3.85886824e0,7.12313603e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,8.08105593e5,3.10607737e-1
2,14,8.08105593e5,6.30000000e-1,-5.86161698e-1,-1.57923523e-1,3.00000000e0,2.00000000e0,3.02996730e-1,9.75578685e-1,1.15088816e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,8.08105593e5,7.44087122e-1
2,15,8.08105593e5,5.85676953e-1,-6.30000000e-1,-2.54665997e-1,3.00000000e0,2.00000000e0,3.02996730e-1,1.33343907e-1,4.46512726e-1,0.00000000e0,3.00000000e0,4.75719706e0,0.00000000e0,0.00000000e0,3.30775196e-5,5.11982455e4,9.60402542e-1
2,16,5.11982455e4,5.34323499e-1,-5.79208179e-1,-3.66753514e-1,3.00000000e0,2.00000000e0,8.59351276e-1,1.24673800e0,1.30247606e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,5.11982455e4,3.42533475e-1
2,17,5.11982455e4,6.30000000e-1,-5.89562406e-1,-4.54521594e-1,3.00000000e0,2.00000000e0,8.59351276e-1,3.93936107e-1,2.60409502e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,5.11982455e4,7.12817753e-1
2,18,5.11982455e4,4.38709959e-1,-6.10264045e-1,-6.30000000e-1,3.00000000e0,2.00000000e0,8.59351276e-1,1.78226762e0,2.48262000e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,5.11982455e4,2.16190795e-1
2,19,5.11982455e4,2.56343156e-1,-6.30000000e-1,-4.62707256e-1,3.00000000e0,2.00000000e0,8.59351276e-1,5.93535961e-1,1.20660845e0,0.00000000e0,8.00000000e0,3.74171059e0,9.99997038e-31,0.00000000e0,2.64837530e-5,4.48130274e4,6.00462021e-1
2,20,4.48130274e4,-1.79652911e-1,-5.82815980e-1,-6.27497145e-2,3.00000000e0,2.00000000e0,8.82297895e-1,1.85423334e0,4.78993782e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,1.94760209e-1
2,21,4.48130274e4,-1.86010358e-1,-6.30000000e-1,-6.80034307e-2,3.00000000e0,2.00000000e0,8.82297895e-1,2.07292068e0,2.08926719e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,1.60584731e-1
2,22,4.48130274e4,-2.13740169e-1,-4.24193508e-1,-9.09190048e-2,2.00000000e0,1.00000000e0,7.64244704e-1,2.06322301e-1,7.18996791e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,8.54122438e-1
2,23,4.48130274e4,-2.23283058e-1,-3.53367612e-1,-9.88051314e-2,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.11062790e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,0.00000000e0
2,24,4.48130274e4,-2.24757141e-1,-3.42427191e-1,-1.00023295e-1,0.00000000e0,0.00000000e0,4.62939661e-1,2.71941006e0,6.22452803e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,2.83959751e-1
2,25,4.48130274e4,-3.07372222e-1,2.70729539e-1,-1.68295381e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.11062790e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,0.00000000e0
2,26,4.48130274e4,-3.08846305e-1,2.81669960e-1,-1.69513545e-1,2.00000000e0,1.00000000e0,7.76754648e-1,1.40065557e0,7.18996791e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,3.36901146e-1
2,27,4.48130274e4,-3.18389195e-1,3.52495856e-1,-1.77399671e-1,3.00000000e0,2.00000000e0,8.82297895e-1,1.61887405e0,2.81711391e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,2.39709103e-1
2,28,4.48130274e4,-3.55779353e-1,6.30000000e-1,-2.08298438e-1,3.00000000e0,2.00000000e0,8.82297895e-1,6.96137997e-1,3.92395304e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,5.41072992e-1
2,29,4.48130274e4,-4.07860041e-1,2.43464953e-1,-2.51337277e-1,2.00000000e0,1.00000000e0,7.92956075e-1,1.44852934e0,3.75913647e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,4.48130274e4,3.17073985e-1
2,30,4.48130274e4,-4.57753200e-1,-1.26834584e-1,-2.92568369e-1,3.00000000e0,2.00000000e0,8.82297895e-1,1.68788138e-1,5.10793919e-1,0.00000000e0,3.00000000e0,1.59514163e1,0.00000000e0,0.00000000e0,1.96813150e-4,3.62169419e4,8.61636821e-1
2,31,3.62169419e4,-4.80155614e-1,-2.93101939e-1,-3.11081449e-1,3.00000000e0,2.00000000e0,9.16514783e-1,1.59790808e0,2.96778814e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.62169419e4,2.31192084e-1
2,32,3.62169419e4,-6.30000000e-1,-5.34119343e-1,-3.97885456e-1,3.00000000e0,2.00000000e0,9.16514783e-1,1.74996466e-1,1.18063457e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.62169419e4,8.51814203e-1
2,33,3.62169419e4,-5.70389457e-1,-6.30000000e-1,-4.32417506e-1,3.00000000e0,2.00000000e0,9.16514783e-1,1.09523700e0,4.03742390e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.62169419e4,3.66483821e-1
2,34,3.62169419e4,-3.66538882e-1,-3.02116268e-1,-5.50506994e-1,2.00000000e0,1.00000000e0,2.90897017e-1,6.77165914e-4,6.33994974e-2,0.00000000e0,4.00000000e0,6.72794701e0,-0.00000000e0,0.00000000e0,5.49932197e-4,3.50749160e4,9.99803034e-1
2,35,3.50749160e4,-3.66196979e-1,-3.01566334e-1,-5.50705057e-1,2.00000000e0,1.00000000e0,3.50211585e-1,4.56867548e-1,1.67331605e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.50749160e4,8.52143526e-1
2,36,3.50749160e4,-3.57093688e-1,-3.13223719e-1,-5.42879811e-1,3.00000000e0,2.00000000e0,9.21763085e-1,1.36194820e0,4.54705023e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.50749160e4,2.84963671e-1
2,37,3.50749160e4,-1.09722038e-1,-6.30000000e-1,-3.30237593e-1,3.00000000e0,2.00000000e0,9.21763085e-1,5.56269100e-2,2.22686394e-1,0.00000000e0,3.00000000e0,1.67385496e1,0.00000000e0,0.00000000e0,2.39122088e-4,3.29465526e4,9.50017539e-1
2,38,3.29465526e4,-7.94595164e-2,-5.91246776e-1,-3.04223741e-1,3.00000000e0,2.00000000e0,9.31296139e-1,2.31379488e-1,1.62867448e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.29465526e4,8.06152117e-1
2,39,3.29465526e4,2.65971933e-2,-4.74254766e-1,-2.64340752e-1,2.00000000e0,1.00000000e0,2.88391125e-1,8.41442592e-1,9.06547799e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.29465526e4,7.84534622e-1
2,40,3.29465526e4,8.56301570e-2,-4.09135028e-1,-2.42141204e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.50432948e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.29465526e4,0.00000000e0
2,41,3.29465526e4,9.54261188e-2,-3.98329024e-1,-2.38457399e-1,0.00000000e0,0.00000000e0,3.96170849e-1,2.00475063e0,4.76558025e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.29465526e4,4.51931906e-1
2,42,3.29465526e4,4.05753165e-1,-5.60047612e-2,-1.21757852e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.50432948e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.29465526e4,0.00000000e0
2,43,3.29465526e4,4.15549127e-1,-4.51987568e-2,-1.18074047e-1,2.00000000e0,1.00000000e0,2.95795247e-1,1.37002415e0,9.06547799e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,3.29465526e4,6.66812333e-1
2,44,3.29465526e4,4.74582091e-1,1.99209806e-2,-9.58744987e-2,3.00000000e0,2.00000000e0,9.31296139e-1,1.09442381e-1,2.38669669e-1,0.00000000e0,3.00000000e0,1.69289290e1,0.00000000e0,0.00000000e0,2.49420872e-4,2.65830558e3,9.03098847e-1
2,45,2.65830558e3,5.45849237e-1,9.85363425e-2,-6.90742447e-2,3.00000000e0,2.00000000e0,1.08919606e0,6.70750462e-1,1.03820339e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.65830558e3,4.81630160e-1
2,46,2.65830558e3,6.30000000e-1,8.35933883e-2,-1.28015061e-1,3.00000000e0,2.00000000e0,1.08919606e0,3.05688599e0,1.95242843e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.65830558e3,3.58092804e-2
2,47,2.65830558e3,4.71747433e-1,5.54919099e-2,-2.38858210e-1,2.00000000e0,1.00000000e0,1.11660243e0,3.04274616e-1,6.93756753e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.65830558e3,7.11945600e-1
2,48,2.65830558e3,4.15515514e-1,4.55066055e-2,-2.78244130e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,1.02269756e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.65830558e3,0.00000000e0
2,49,2.65830558e3,4.07226110e-1,4.40346263e-2,-2.84050188e-1,0.00000000e0,0.00000000e0,5.07346614e-1,9.86412879e-1,6.09367646e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,2.65830558e3,6.06255821e-1
3,0,1.00000000e6,1.21740794e-1,1.08605959e-1,4.22381249e-1,0.00000000e0,0.00000000e0,5.42074153e-1,3.77203061e-1,3.47185586e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,8.15077540e-1
3,1,1.00000000e6,3.96972700e-1,-1.00919982e-1,3.92647162e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,9.14368158e-3,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
3,2,1.00000000e6,4.04221376e-1,-1.06438185e-1,3.91864067e-1,2.00000000e0,1.00000000e0,2.77502195e-1,2.18713435e0,6.13098808e-2,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,5.45019021e-1
3,3,1.00000000e6,4.52824884e-1,-1.43438604e-1,3.86613291e-1,3.00000000e0,2.00000000e0,4.11846998e-1,6.67006045e-1,2.23493885e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,7.59796658e-1
3,4,1.00000000e6,6.30000000e-1,-2.78316799e-1,3.67472558e-1,3.00000000e0,2.00000000e0,4.11846998e-1,2.81700591e0,5.82740931e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,3.13431192e-1
3,5,1.00000000e6,1.68031245e-1,-6.30000000e-1,3.17564758e-1,3.00000000e0,2.00000000e0,4.11846998e-1,9.87990600e-1,2.59295866e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,6.65710117e-1
3,6,1.00000000e6,-3.75259529e-2,-4.73515362e-1,2.95357828e-1,2.00000000e0,1.00000000e0,2.77502195e-1,3.13184710e-1,1.34459136e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,9.16760109e-1
3,7,1.00000000e6,-1.44118644e-1,-3.92369486e-1,2.83842316e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,3.26939075e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
3,8,1.00000000e6,-1.70036797e-1,-3.72638761e-1,2.81042304e-1,0.00000000e0,0.00000000e0,5.42074153e-1,1.13160885e0,1.81511263e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,5.41497999e-1
3,9,1.00000000e6,-3.13930133e-1,-2.63097003e-1,2.65497097e-1,1.00000000e0,-1.00000000e0,0.00000000e0,0.00000000e0,3.26939075e-2,9.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.00000000e6,0.00000000e0
3,10,1.00000000e6,-3.39848286e-1,-2.43366277e-1,2.62697085e-1,2.00000000e0,1.00000000e0,2.77502195e-1,1.12618865e-1,1.34459136e-1,0.00000000e0,4.00000000e0,6.25592121e0,-0.00000000e0,0.00000000e0,7.19890851e-3,9.86871564e5,9.69231313e-1
3,11,9.86871564e5,-4.29127062e-1,-1.75400976e-1,2.53052045e-1,2.00000000e0,1.00000000e0,2.79627560e-1,2.73078111e-2,1.09106984e-1,0.00000000e0,4.00000000e0,6.30352938e0,-0.00000000e0,0.00000000e0,7.15065637e-3,9.55896583e5,9.92393064e-1
3,12,9.55896583e5,-4.24726235e-1,-1.49817319e-1,2.61527052e-1,2.00000000e0,1.00000000e0,2.85222612e-1,2.92728079e0,4.53810483e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.55896583e5,4.33906297e-1
3,13,9.55896583e5,-4.29046832e-1,-2.03823002e-1,-1.89037797e-1,3.00000000e0,2.00000000e0,3.49747340e-1,2.87858630e0,4.44138676e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.55896583e5,3.65394422e-1
3,14,9.55896583e5,-4.33275347e-1,-2.56677692e-1,-6.30000000e-1,3.00000000e0,2.00000000e0,3.49747340e-1,1.48080793e0,1.26907641e0,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.55896583e5,5.95765209e-1
3,15,9.55896583e5,-4.45357852e-1,-4.07704036e-1,6.30000000e-1,3.00000000e0,2.00000000e0,3.49747340e-1,1.82466861e0,1.26907641e0,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.55896583e5,5.28256672e-1
3,16,9.55896583e5,-4.57440358e-1,-5.58730380e-1,-6.30000000e-1,3.00000000e0,2.00000000e0,3.49747340e-1,1.05254804e0,5.98879587e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.55896583e5,6.92030065e-1
3,17,9.55896583e5,-4.63142116e-1,-6.30000000e-1,-3.54035897e-2,3.00000000e0,2.00000000e0,3.49747340e-1,3.74615464e0,6.70196826e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.55896583e5,2.69764042e-1
3,18,9.55896583e5,-4.69522864e-1,-5.50243277e-1,6.30000000e-1,3.00000000e0,2.00000000e0,3.49747340e-1,6.19697224e-1,1.26907641e0,0.00000000e0,8.00000000e0,5.42741255e0,9.99997038e-31,0.00000000e0,1.04606879e-4,7.65385634e5,8.05141327e-1
3,19,7.65385634e5,-4.75422820e-1,-4.76496255e-1,1.47348406e-2,3.00000000e0,2.00000000e0,3.09998244e-1,4.71365562e0,8.22029369e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.65385634e5,2.31951967e-1
3,20,7.65385634e5,6.49706991e-2,-5.48300927e-1,6.30000000e-1,3.00000000e0,2.00000000e0,3.09998244e-1,1.81298957e0,8.59504533e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.65385634e5,5.70054343e-1
3,21,7.65385634e5,6.30000000e-1,-6.23379073e-1,-1.33142342e-2,3.00000000e0,2.00000000e0,3.09998244e-1,9.14752973e0,7.57972482e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,7.65385634e5,5.86763719e-2
3,22,7.65385634e5,5.80171681e-1,-6.30000000e-1,-7.00462778e-2,3.00000000e0,2.00000000e0,3.09998244e-1,5.17510337e-1,7.48130132e-1,0.00000000e0,8.00000000e0,2.72653720e0,9.99997038e-31,0.00000000e0,1.23157909e-4,6.12357810e5,8.51779749e-1
3,23,6.12357810e5,2.39965792e-1,-5.84795216e-1,-4.57387767e-1,3.00000000e0,2.00000000e0,3.48369450e-1,7.94034247e-1,6.40737348e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,6.12357810e5,7.58344680e-1
3,24,6.12357810e5,2.72132918e-1,-6.30000000e-1,-4.25337074e-1,3.00000000e0,2.00000000e0,3.48369450e-1,1.08170867e-1,7.12835830e-1,0.00000000e0,3.00000000e0,5.51237693e0,0.00000000e0,0.00000000e0,3.39589857e-5,9.31141967e3,9.63017760e-1
3,25,9.31141967e3,3.26438259e-1,-5.53684163e-1,-3.71228298e-1,3.00000000e0,2.00000000e0,1.04818266e0,1.22809075e0,1.31967095e0,0.00000000e0,3.00000000e0,1.92651586e1,0.00000000e0,0.00000000e0,5.12237206e-4,1.17017827e2,2.76025113e-1
3,26,1.17017827e2,-4.64175494e-1,-4.31272411e-1,5.60518523e-1,3.00000000e0,2.00000000e0,1.10630368e0,1.83831479e-1,2.04842979e-1,0.00000000e0,3.00000000e0,2.04250850e1,0.00000000e0,0.00000000e0,4.88016845e-3,1.15555730e2,8.15973465e-1
3,27,1.15555730e2,-5.05689142e-1,-6.09615779e-1,5.76774996e-1,3.00000000e0,2.00000000e0,1.10631778e0,1.95274416e0,2.06447930e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.15555730e2,1.15284121e-1
3,28,1.15555730e2,-5.08100725e-1,-6.30000000e-1,5.78982998e-1,3.00000000e0,2.00000000e0,1.10631778e0,7.78715917e-1,4.77008330e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,1.15555730e2,4.22524746e-1
3,29,1.15555730e2,-5.63821545e-1,-1.59012312e-1,6.30000000e-1,3.00000000e0,2.00000000e0,1.10631778e0,3.01256748e-2,5.66532841e-1,0.00000000e0,3.00000000e0,2.04253385e1,0.00000000e0,0.00000000e0,4.91104753e-3,5.17894764e1,9.67220708e-1
3,30,5.17894764e1,-5.67340618e-1,-1.29266873e-1,6.26777998e-1,3.00000000e0,2.00000000e0,1.10714513e0,1.13419721e0,5.52749360e-3,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,5.17894764e1,2.84870405e-1
3,31,5.17894764e1,-5.65933370e-1,-1.25001719e-1,6.30000000e-1,3.00000000e0,2.00000000e0,1.10714513e0,1.06666755e0,9.78456224e-1,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,5.17894764e1,3.06985186e-1
3,32,5.17894764e1,-3.16827627e-1,6.30000000e-1,5.96533371e-2,3.00000000e0,2.00000000e0,1.10714513e0,3.57585248e-2,2.87930770e-1,0.00000000e0,3.00000000e0,2.04395464e1,0.00000000e0,0.00000000e0,7.33808412e-3,9.58762906e-1,9.61183562e-1
3,33,9.58762906e-1,-3.07723843e-1,6.02407812e-1,3.88095274e-2,3.00000000e0,2.00000000e0,1.17279746e0,5.65978460e-1,5.39726123e-2,6.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.58762906e-1,5.14902303e-1
3,34,9.58762906e-1,-2.80341720e-1,6.30000000e-1,1.36712613e-3,3.00000000e0,2.00000000e0,1.17279746e0,5.33689020e-1,3.29863279e-1,7.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,9.58762906e-1,5.34775029e-1
