t_s,n,c1,c2,c3,c4,c5,c6,rho
9.320000e0,2.468256e-1,1.846835e3,3.786202e3,6.156694e2,2.937437e2,1.884748e1,1.408442e0,-6.500000e-3
9.330000e0,2.467089e-1,1.846667e3,3.785389e3,6.152877e2,2.935127e2,1.883798e1,1.407762e0,-6.500000e-3
9.340000e0,2.465924e-1,1.846499e3,3.784576e3,6.149064e2,2.932821e2,1.882850e1,1.407083e0,-6.500000e-3
9.350000e0,2.464760e-1,1.846331e3,3.783763e3,6.145253e2,2.930519e2,1.881902e1,1.406404e0,-6.500000e-3
9.360000e0,2.463597e-1,1.846162e3,3.782950e3,6.141445e2,2.928220e2,1.880956e1,1.405726e0,-6.500000e-3
9.370000e0,2.462436e-1,1.845994e3,3.782137e3,6.137640e2,2.925926e2,1.880011e1,1.405049e0,-6.500000e-3
9.380000e0,2.461275e-1,1.845826e3,3.781325e3,6.133838e2,2.923635e2,1.879067e1,1.404372e0,-6.500000e-3
9.390000e0,2.460116e-1,1.845658e3,3.780512e3,6.130038e2,2.921348e2,1.878124e1,1.403697e0,-6.500000e-3
9.400000e0,2.458958e-1,1.845490e3,3.779700e3,6.126242e2,2.919065e2,1.877182e1,1.403022e0,-6.500000e-3
9.410000e0,2.457802e-1,1.845322e3,3.778888e3,6.122448e2,2.916786e2,1.876241e1,1.402347e0,-6.500000e-3
9.420000e0,2.456647e-1,1.845154e3,3.778075e3,6.118657e2,2.914510e2,1.875301e1,1.401674e0,-6.500000e-3
9.430000e0,2.455493e-1,1.844986e3,3.777263e3,6.114869e2,2.912239e2,1.874363e1,1.401001e0,-6.500000e-3
9.440000e0,2.454340e-1,1.844818e3,3.776451e3,6.111083e2,2.909971e2,1.873425e1,1.400329e0,-6.500000e-3
9.450000e0,2.453188e-1,1.844650e3,3.775639e3,6.107300e2,2.907706e2,1.872489e1,1.399658e0,-6.500000e-3
9.460000e0,2.452038e-1,1.844481e3,3.774827e3,6.103520e2,2.905446e2,1.871553e1,1.398988e0,-6.500000e-3
9.470000e0,2.450889e-1,1.844313e3,3.774015e3,6.099743e2,2.903189e2,1.870619e1,1.398318e0,-6.500000e-3
9.480000e0,2.449741e-1,1.844145e3,3.773204e3,6.095969e2,2.900936e2,1.869686e1,1.397649e0,-6.500000e-3
9.490000e0,2.448595e-1,1.843977e3,3.772392e3,6.092197e2,2.898687e2,1.868754e1,1.396981e0,-6.500000e-3
9.500000e0,2.447449e-1,1.843809e3,3.771581e3,6.088429e2,2.896442e2,1.867823e1,1.396313e0,-6.500000e-3
9.510000e0,2.446305e-1,1.843641e3,3.770769e3,6.084663e2,2.894200e2,1.866893e1,1.395647e0,-6.500000e-3
9.520000e0,2.445162e-1,1.843472e3,3.769958e3,6.080899e2,2.891962e2,1.865965e1,1.394981e0,-6.500000e-3
9.530000e0,2.444021e-1,1.843304e3,3.769147e3,6.077139e2,2.889728e2,1.865037e1,1.394315e0,-6.500000e-3
9.540000e0,2.442880e-1,1.843136e3,3.768335e3,6.073381e2,2.887497e2,1.864110e1,1.393651e0,-6.500000e-3
9.550000e0,2.441741e-1,1.842968e3,3.767524e3,6.069627e2,2.885270e2,1.863185e1,1.392987e0,-6.500000e-3
9.560000e0,2.440603e-1,1.842799e3,3.766713e3,6.065874e2,2.883047e2,1.862260e1,1.392324e0,-6.500000e-3
9.570000e0,2.439467e-1,1.842631e3,3.765902e3,6.062125e2,2.880828e2,1.861337e1,1.391661e0,-6.500000e-3
9.580000e0,2.438331e-1,1.842463e3,3.765092e3,6.058379e2,2.878612e2,1.860414e1,1.391000e0,-6.500000e-3
9.590000e0,2.437197e-1,1.842295e3,3.764281e3,6.054635e2,2.876400e2,1.859493e1,1.390339e0,-6.500000e-3
9.600000e0,2.436064e-1,1.842127e3,3.763470e3,6.050894e2,2.874191e2,1.858573e1,1.389679e0,-6.500000e-3
9.610000e0,2.434932e-1,1.841958e3,3.762660e3,6.047156e2,2.871986e2,1.857654e1,1.389019e0,-6.500000e-3
9.620000e0,2.433801e-1,1.841790e3,3.761849e3,6.043420e2,2.869785e2,1.856736e1,1.388360e0,-6.500000e-3
9.630000e0,2.432672e-1,1.841622e3,3.761039e3,6.039687e2,2.867587e2,1.855819e1,1.387702e0,-6.500000e-3
9.640000e0,2.431543e-1,1.841453e3,3.760229e3,6.035957e2,2.865393e2,1.854903e1,1.387045e0,-6.500000e-3
9.650000e0,2.430416e-1,1.841285e3,3.759418e3,6.032230e2,2.863203e2,1.853988e1,1.386388e0,-6.500000e-3
9.660000e0,2.429290e-1,1.841117e3,3.758608e3,6.028506e2,2.861016e2,1.853074e1,1.385732e0,-6.500000e-3
9.670000e0,2.428166e-1,1.840949e3,3.757798e3,6.024784e2,2.858833e2,1.852161e1,1.385077e0,-6.500000e-3
9.680000e0,2.427042e-1,1.840780e3,3.756988e3,6.021065e2,2.856654e2,1.851249e1,1.384423e0,-6.500000e-3
9.690000e0,2.425920e-1,1.840612e3,3.756179e3,6.017349e2,2.854478e2,1.850339e1,1.383769e0,-6.500000e-3
9.700000e0,2.424799e-1,1.840444e3,3.755369e3,6.013636e2,2.852305e2,1.849429e1,1.383116e0,-6.500000e-3
9.710000e0,2.423679e-1,1.840275e3,3.754559e3,6.009925e2,2.850136e2,1.848520e1,1.382464e0,-6.500000e-3
9.720000e0,2.422560e-1,1.840107e3,3.753750e3,6.006217e2,2.847971e2,1.847613e1,1.381812e0,-6.500000e-3
9.730000e0,2.421443e-1,1.839939e3,3.752940e3,6.002512e2,2.845809e2,1.846706e1,1.381161e0,-6.500000e-3
9.740000e0,2.420327e-1,1.839770e3,3.752131e3,5.998810e2,2.843651e2,1.845801e1,1.380511e0,-6.500000e-3
9.750000e0,2.419211e-1,1.839602e3,3.751322e3,5.995110e2,2.841496e2,1.844896e1,1.379861e0,-6.500000e-3
9.760000e0,2.418097e-1,1.839434e3,3.750513e3,5.991413e2,2.839345e2,1.843993e1,1.379213e0,-6.500000e-3
9.770000e0,2.416985e-1,1.839265e3,3.749703e3,5.987719e2,2.837198e2,1.843090e1,1.378564e0,-6.500000e-3
9.780000e0,2.415873e-1,1.839097e3,3.748894e3,5.984027e2,2.835054e2,1.842189e1,1.377917e0,-6.500000e-3
9.790000e0,2.414763e-1,1.838928e3,3.748086e3,5.980339e2,2.832913e2,1.841288e1,1.377270e0,-6.500000e-3
9.800000e0,2.413653e-1,1.838760e3,3.747277e3,5.976653e2,2.830776e2,1.840389e1,1.376624e0,-6.500000e-3
9.810000e0,2.412545e-1,1.838592e3,3.746468e3,5.972969e2,2.828642e2,1.839491e1,1.375979e0,-6.500000e-3
9.820000e0,2.411438e-1,1.838423e3,3.745659e3,5.969289e2,2.826512e2,1.838593e1,1.375334e0,-6.500000e-3
9.830000e0,2.410333e-1,1.838255e3,3.744851e3,5.965611e2,2.824386e2,1.837697e1,1.374691e0,-6.500000e-3
9.840000e0,2.409228e-1,1.838086e3,3.744043e3,5.961936e2,2.822263e2,1.836802e1,1.374047e0,-6.500000e-3
9.850000e0,2.408124e-1,1.837918e3,3.743234e3,5.958264e2,2.820143e2,1.835908e1,1.373405e0,-6.500000e-3
9.860000e0,2.407022e-1,1.837750e3,3.742426e3,5.954594e2,2.818027e2,1.835014e1,1.372763e0,-6.500000e-3
9.870000e0,2.405921e-1,1.837581e3,3.741618e3,5.950927e2,2.815914e2,1.834122e1,1.372122e0,-6.500000e-3
9.880000e0,2.404821e-1,1.837413e3,3.740810e3,5.947263e2,2.813805e2,1.833231e1,1.371481e0,-6.500000e-3
9.890000e0,2.403722e-1,1.837244e3,3.740002e3,5.943602e2,2.811699e2,1.832341e1,1.370842e0,-6.500000e-3
9.900000e0,2.402625e-1,1.837076e3,3.739194e3,5.939943e2,2.809596e2,1.831451e1,1.370202e0,-6.500000e-3
9.910000e0,2.401528e-1,1.836907e3,3.738386e3,5.936287e2,2.807497e2,1.830563e1,1.369564e0,-6.500000e-3
9.920000e0,2.400433e-1,1.836739e3,3.737579e3,5.932634e2,2.805402e2,1.829676e1,1.368926e0,-6.500000e-3
9.930000e0,2.399339e-1,1.836571e3,3.736771e3,5.928983e2,2.803309e2,1.828790e1,1.368289e0,-6.500000e-3
9.940000e0,2.398245e-1,1.836402e3,3.735963e3,5.925336e2,2.801221e2,1.827905e1,1.367653e0,-6.500000e-3
9.950000e0,2.397154e-1,1.836234e3,3.735156e3,5.921690e2,2.799135e2,1.827020e1,1.367017e0,-6.500000e-3
9.960000e0,2.396063e-1,1.836065e3,3.734349e3,5.918048e2,2.797053e2,1.826137e1,1.366382e0,-6.500000e-3
9.970000e0,2.394973e-1,1.835897e3,3.733542e3,5.914408e2,2.794975e2,1.825255e1,1.365748e0,-6.500000e-3
9.980000e0,2.393885e-1,1.835728e3,3.732735e3,5.910771e2,2.792899e2,1.824374e1,1.365114e0,-6.500000e-3
9.990000e0,2.392797e-1,1.835560e3,3.731928e3,5.907137e2,2.790827e2,1.823493e1,1.364481e0,-6.500000e-3
1.000000e1,2.391711e-1,1.835391e3,3.731121e3,5.903506e2,2.788759e2,1.822614e1,1.363849e0,-6.500000e-3
1.001000e1,2.390626e-1,1.835223e3,3.730314e3,5.899877e2,2.786694e2,1.821736e1,1.363218e0,-6.500000e-3
1.002000e1,2.389542e-1,1.835054e3,3.729507e3,5.896250e2,2.784632e2,1.820859e1,1.362587e0,-6.500000e-3
1.003000e1,2.388459e-1,1.834885e3,3.728700e3,5.892627e2,2.782573e2,1.819982e1,1.361956e0,-6.500000e-3
1.004000e1,2.387377e-1,1.834717e3,3.727894e3,5.889006e2,2.780518e2,1.819107e1,1.361327e0,-6.500000e-3
1.005000e1,2.386297e-1,1.834548e3,3.727088e3,5.885388e2,2.778466e2,1.818233e1,1.360698e0,-6.500000e-3
1.006000e1,2.385217e-1,1.834380e3,3.726281e3,5.881773e2,2.776417e2,1.817359e1,1.360070e0,-6.500000e-3
1.007000e1,2.384139e-1,1.834211e3,3.725475e3,5.878160e2,2.774372e2,1.816487e1,1.359442e0,-6.500000e-3
1.008000e1,2.383061e-1,1.834043e3,3.724669e3,5.874550e2,2.772330e2,1.815615e1,1.358815e0,-6.500000e-3
1.009000e1,2.381985e-1,1.833874e3,3.723863e3,5.870943e2,2.770291e2,1.814745e1,1.358189e0,-6.500000e-3
1.010000e1,2.380910e-1,1.833706e3,3.723057e3,5.867338e2,2.768256e2,1.813875e1,1.357563e0,-6.500000e-3
1.011000e1,2.379836e-1,1.833537e3,3.722251e3,5.863736e2,2.766224e2,1.813007e1,1.356938e0,-6.500000e-3
1.012000e1,2.378764e-1,1.833368e3,3.721445e3,5.860137e2,2.764195e2,1.812139e1,1.356314e0,-6.500000e-3
1.013000e1,2.377692e-1,1.833200e3,3.720640e3,5.856540e2,2.762170e2,1.811273e1,1.355690e0,-6.500000e-3
1.014000e1,2.376621e-1,1.833031e3,3.719834e3,5.852947e2,2.760147e2,1.810407e1,1.355067e0,-6.500000e-3
1.015000e1,2.375552e-1,1.832863e3,3.719029e3,5.849355e2,2.758128e2,1.809543e1,1.354445e0,-6.500000e-3
1.016000e1,2.374483e-1,1.832694e3,3.718223e3,5.845767e2,2.756112e2,1.808679e1,1.353823e0,-6.500000e-3
1.017000e1,2.373416e-1,1.832525e3,3.717418e3,5.842181e2,2.754100e2,1.807816e1,1.353202e0,-6.500000e-3
1.018000e1,2.372350e-1,1.832357e3,3.716613e3,5.838598e2,2.752090e2,1.806954e1,1.352582e0,-6.500000e-3
1.019000e1,2.371285e-1,1.832188e3,3.715808e3,5.835017e2,2.750084e2,1.806093e1,1.351962e0,-6.500000e-3
1.020000e1,2.370221e-1,1.832020e3,3.715003e3,5.831440e2,2.748081e2,1.805233e1,1.351343e0,-6.500000e-3
1.021000e1,2.369158e-1,1.831851e3,3.714198e3,5.827864e2,2.746082e2,1.804375e1,1.350725e0,-6.500000e-3
1.022000e1,2.368096e-1,1.831682e3,3.713393e3,5.824292e2,2.744085e2,1.803517e1,1.350107e0,-6.500000e-3
1.023000e1,2.367035e-1,1.831514e3,3.712588e3,5.820722e2,2.742092e2,1.802659e1,1.349490e0,-6.500000e-3
1.024000e1,2.365976e-1,1.831345e3,3.711784e3,5.817155e2,2.740102e2,1.801803e1,1.348874e0,-6.500000e-3
1.025000e1,2.364917e-1,1.831176e3,3.710979e3,5.813590e2,2.738115e2,1.800948e1,1.348258e0,-6.500000e-3
1.026000e1,2.363860e-1,1.831008e3,3.710175e3,5.810029e2,2.736131e2,1.800094e1,1.347643e0,-6.500000e-3
1.027000e1,2.362803e-1,1.830839e3,3.709371e3,5.806469e2,2.734150e2,1.799241e1,1.347028e0,-6.500000e-3
1.028000e1,2.361748e-1,1.830670e3,3.708567e3,5.802913e2,2.732173e2,1.798388e1,1.346414e0,-6.500000e-3
1.029000e1,2.360694e-1,1.830502e3,3.707762e3,5.799359e2,2.730199e2,1.797537e1,1.345801e0,-6.500000e-3
1.030000e1,2.359640e-1,1.830333e3,3.706958e3,5.795808e2,2.728228e2,1.796686e1,1.345189e0,-6.500000e-3
1.031000e1,2.358588e-1,1.830164e3,3.706155e3,5.792259e2,2.726260e2,1.795837e1,1.344577e0,-6.500000e-3
1.032000e1,2.357537e-1,1.829996e3,3.705351e3,5.788713e2,2.724295e2,1.794988e1,1.343965e0,-6.500000e-3
1.033000e1,2.356487e-1,1.829827e3,3.704547e3,5.785170e2,2.722333e2,1.794141e1,1.343355e0,-6.500000e-3
1.034000e1,2.355438e-1,1.829658e3,3.703744e3,5.781630e2,2.720375e2,1.793294e1,1.342745e0,-6.500000e-3
1.035000e1,2.354391e-1,1.829490e3,3.702940e3,5.778092e2,2.718419e2,1.792448e1,1.342135e0,-6.500000e-3
1.036000e1,2.353344e-1,1.829321e3,3.702137e3,5.774556e2,2.716467e2,1.791603e1,1.341527e0,-6.500000e-3
1.037000e1,2.352298e-1,1.829152e3,3.701333e3,5.771024e2,2.714518e2,1.790759e1,1.340919e0,-6.500000e-3
1.038000e1,2.351254e-1,1.828984e3,3.700530e3,5.767494e2,2.712571e2,1.789916e1,1.340311e0,-6.500000e-3
1.039000e1,2.350210e-1,1.828815e3,3.699727e3,5.763966e2,2.710628e2,1.789074e1,1.339704e0,-6.500000e-3
1.040000e1,2.349168e-1,1.828646e3,3.698924e3,5.760442e2,2.708688e2,1.788233e1,1.339098e0,-6.500000e-3
1.041000e1,2.348126e-1,1.828477e3,3.698121e3,5.756920e2,2.706752e2,1.787392e1,1.338492e0,-6.500000e-3
1.042000e1,2.347086e-1,1.828309e3,3.697319e3,5.753400e2,2.704818e2,1.786553e1,1.337887e0,-6.500000e-3
1.043000e1,2.346046e-1,1.828140e3,3.696516e3,5.749883e2,2.702887e2,1.785714e1,1.337283e0,-6.500000e-3
1.044000e1,2.345008e-1,1.827971e3,3.695713e3,5.746369e2,2.700959e2,1.784877e1,1.336679e0,-6.500000e-3
1.045000e1,2.343971e-1,1.827802e3,3.694911e3,5.742858e2,2.699035e2,1.784040e1,1.336076e0,-6.500000e-3
1.046000e1,2.342935e-1,1.827634e3,3.694108e3,5.739349e2,2.697113e2,1.783204e1,1.335474e0,-6.500000e-3
1.047000e1,2.341899e-1,1.827465e3,3.693306e3,5.735842e2,2.695194e2,1.782369e1,1.334872e0,-6.500000e-3
1.048000e1,2.340865e-1,1.827296e3,3.692504e3,5.732339e2,2.693279e2,1.781536e1,1.334271e0,-6.500000e-3
1.049000e1,2.339832e-1,1.827127e3,3.691702e3,5.728838e2,2.691366e2,1.780702e1,1.333670e0,-6.500000e-3
1.050000e1,2.338800e-1,1.826959e3,3.690900e3,5.725339e2,2.689457e2,1.779870e1,1.333070e0,-6.500000e-3
1.051000e1,2.337769e-1,1.826790e3,3.690098e3,5.721843e2,2.687551e2,1.779039e1,1.332471e0,-6.500000e-3
1.052000e1,2.336739e-1,1.826621e3,3.689296e3,5.718350e2,2.685647e2,1.778209e1,1.331872e0,-6.500000e-3
1.053000e1,2.335710e-1,1.826452e3,3.688495e3,5.714860e2,2.683747e2,1.777379e1,1.331274e0,-6.500000e-3
1.054000e1,2.334683e-1,1.826283e3,3.687693e3,5.711372e2,2.681849e2,1.776551e1,1.330676e0,-6.500000e-3
1.055000e1,2.333656e-1,1.826115e3,3.686892e3,5.707886e2,2.679955e2,1.775723e1,1.330079e0,-6.500000e-3
1.056000e1,2.332630e-1,1.825946e3,3.686090e3,5.704404e2,2.678063e2,1.774896e1,1.329483e0,-6.500000e-3
1.057000e1,2.331605e-1,1.825777e3,3.685289e3,5.700924e2,2.676175e2,1.774070e1,1.328887e0,-6.500000e-3
1.058000e1,2.330581e-1,1.825608e3,3.684488e3,5.697446e2,2.674289e2,1.773245e1,1.328292e0,-6.500000e-3
1.059000e1,2.329559e-1,1.825439e3,3.683687e3,5.693971e2,2.672407e2,1.772421e1,1.327698e0,-6.500000e-3
1.060000e1,2.328537e-1,1.825271e3,3.682886e3,5.690499e2,2.670527e2,1.771598e1,1.327104e0,-6.500000e-3
1.061000e1,2.327516e-1,1.825102e3,3.682085e3,5.687029e2,2.668650e2,1.770776e1,1.326511e0,-6.500000e-3
1.062000e1,2.326496e-1,1.824933e3,3.681284e3,5.683562e2,2.666777e2,1.769954e1,1.325918e0,-6.500000e-3
1.063000e1,2.325478e-1,1.824764e3,3.680484e3,5.680098e2,2.664906e2,1.769134e1,1.325326e0,-6.500000e-3
1.064000e1,2.324460e-1,1.824595e3,3.679683e3,5.676636e2,2.663038e2,1.768314e1,1.324735e0,-6.500000e-3
1.065000e1,2.323443e-1,1.824426e3,3.678883e3,5.673176e2,2.661173e2,1.767495e1,1.324144e0,-6.500000e-3
1.066000e1,2.322428e-1,1.824258e3,3.678082e3,5.669720e2,2.659311e2,1.766677e1,1.323553e0,-6.500000e-3
1.067000e1,2.321413e-1,1.824089e3,3.677282e3,5.666266e2,2.657452e2,1.765860e1,1.322964e0,-6.500000e-3
1.068000e1,2.320400e-1,1.823920e3,3.676482e3,5.662814e2,2.655596e2,1.765044e1,1.322375e0,-6.500000e-3
1.069000e1,2.319387e-1,1.823751e3,3.675682e3,5.659365e2,2.653742e2,1.764228e1,1.321786e0,-6.500000e-3
1.070000e1,2.318375e-1,1.823582e3,3.674882e3,5.655919e2,2.651892e2,1.763414e1,1.321199e0,-6.500000e-3
1.071000e1,2.317365e-1,1.823413e3,3.674082e3,5.652475e2,2.650045e2,1.762600e1,1.320611e0,-6.500000e-3
1.072000e1,2.316355e-1,1.823244e3,3.673283e3,5.649034e2,2.648200e2,1.761788e1,1.320025e0,-6.500000e-3
1.073000e1,2.315347e-1,1.823076e3,3.672483e3,5.645596e2,2.646358e2,1.760976e1,1.319439e0,-6.500000e-3
1.074000e1,2.314339e-1,1.822907e3,3.671683e3,5.642160e2,2.644519e2,1.760165e1,1.318853e0,-6.500000e-3
1.075000e1,2.313333e-1,1.822738e3,3.670884e3,5.638726e2,2.642683e2,1.759355e1,1.318268e0,-6.500000e-3
1.076000e1,2.312327e-1,1.822569e3,3.670085e3,5.635295e2,2.640850e2,1.758545e1,1.317684e0,-6.500000e-3
1.077000e1,2.311322e-1,1.822400e3,3.669286e3,5.631867e2,2.639020e2,1.757737e1,1.317100e0,-6.500000e-3
1.078000e1,2.310319e-1,1.822231e3,3.668487e3,5.628442e2,2.637193e2,1.756929e1,1.316517e0,-6.500000e-3
1.079000e1,2.309316e-1,1.822062e3,3.667688e3,5.625018e2,2.635368e2,1.756123e1,1.315935e0,-6.500000e-3
1.080000e1,2.308315e-1,1.821893e3,3.666889e3,5.621598e2,2.633546e2,1.755317e1,1.315353e0,-6.500000e-3
1.081000e1,2.307314e-1,1.821725e3,3.666090e3,5.618180e2,2.631727e2,1.754512e1,1.314772e0,-6.500000e-3
1.082000e1,2.306314e-1,1.821556e3,3.665291e3,5.614765e2,2.629911e2,1.753708e1,1.314191e0,-6.500000e-3
1.083000e1,2.305316e-1,1.821387e3,3.664493e3,5.611352e2,2.628098e2,1.752904e1,1.313611e0,-6.500000e-3
1.084000e1,2.304318e-1,1.821218e3,3.663694e3,5.607942e2,2.626288e2,1.752102e1,1.313031e0,-6.500000e-3
1.085000e1,2.303321e-1,1.821049e3,3.662896e3,5.604534e2,2.624480e2,1.751300e1,1.312452e0,-6.500000e-3
1.086000e1,2.302326e-1,1.820880e3,3.662098e3,5.601129e2,2.622675e2,1.750499e1,1.311874e0,-6.500000e-3
1.087000e1,2.301331e-1,1.820711e3,3.661300e3,5.597726e2,2.620873e2,1.749700e1,1.311296e0,-6.500000e-3
1.088000e1,2.300337e-1,1.820542e3,3.660502e3,5.594326e2,2.619074e2,1.748900e1,1.310719e0,-6.500000e-3
1.089000e1,2.299344e-1,1.820373e3,3.659704e3,5.590929e2,2.617277e2,1.748102e1,1.310142e0,-6.500000e-3
1.090000e1,2.298353e-1,1.820204e3,3.658906e3,5.587534e2,2.615484e2,1.747305e1,1.309566e0,-6.500000e-3
1.091000e1,2.297362e-1,1.820035e3,3.658108e3,5.584142e2,2.613693e2,1.746508e1,1.308991e0,-6.500000e-3
1.092000e1,2.296372e-1,1.819866e3,3.657311e3,5.580752e2,2.611904e2,1.745713e1,1.308416e0,-6.500000e-3
1.093000e1,2.295383e-1,1.819697e3,3.656513e3,5.577365e2,2.610119e2,1.744918e1,1.307841e0,-6.500000e-3
1.094000e1,2.294395e-1,1.819528e3,3.655716e3,5.573980e2,2.608336e2,1.744124e1,1.307268e0,-6.500000e-3
1.095000e1,2.293408e-1,1.819360e3,3.654918e3,5.570598e2,2.606557e2,1.743330e1,1.306694e0,-6.500000e-3
1.096000e1,2.292422e-1,1.819191e3,3.654121e3,5.567219e2,2.604779e2,1.742538e1,1.306122e0,-6.500000e-3
1.097000e1,2.291437e-1,1.819022e3,3.653324e3,5.563842e2,2.603005e2,1.741746e1,1.305550e0,-6.500000e-3
1.098000e1,2.290453e-1,1.818853e3,3.652527e3,5.560467e2,2.601233e2,1.740956e1,1.304978e0,-6.500000e-3
1.099000e1,2.289470e-1,1.818684e3,3.651730e3,5.557095e2,2.599464e2,1.740166e1,1.304407e0,-6.500000e-3
1.100000e1,2.288488e-1,1.818515e3,3.650934e3,5.553726e2,2.597698e2,1.739377e1,1.303837e0,-6.500000e-3
1.101000e1,2.287506e-1,1.818346e3,3.650137e3,5.550359e2,2.595935e2,1.738588e1,1.303267e0,-6.500000e-3
1.102000e1,2.286526e-1,1.818177e3,3.649340e3,5.546995e2,2.594174e2,1.737801e1,1.302698e0,-6.500000e-3
1.103000e1,2.285547e-1,1.818008e3,3.648544e3,5.543633e2,2.592416e2,1.737014e1,1.302129e0,-6.500000e-3
1.104000e1,2.284568e-1,1.817839e3,3.647748e3,5.540274e2,2.590660e2,1.736228e1,1.301561e0,-6.500000e-3
1.105000e1,2.283591e-1,1.817670e3,3.646951e3,5.536917e2,2.588907e2,1.735444e1,1.300994e0,-6.500000e-3
1.106000e1,2.282615e-1,1.817501e3,3.646155e3,5.533563e2,2.587157e2,1.734659e1,1.300427e0,-6.500000e-3
1.107000e1,2.281639e-1,1.817332e3,3.645359e3,5.530211e2,2.585410e2,1.733876e1,1.299860e0,-6.500000e-3
1.108000e1,2.280665e-1,1.817163e3,3.644563e3,5.526862e2,2.583665e2,1.733093e1,1.299295e0,-6.500000e-3
1.109000e1,2.279691e-1,1.816994e3,3.643768e3,5.523516e2,2.581923e2,1.732312e1,1.298729e0,-6.500000e-3
1.110000e1,2.278718e-1,1.816825e3,3.642972e3,5.520172e2,2.580184e2,1.731531e1,1.298165e0,-6.500000e-3
1.111000e1,2.277746e-1,1.816656e3,3.642176e3,5.516830e2,2.578447e2,1.730751e1,1.297601e0,-6.500000e-3
1.112000e1,2.276776e-1,1.816487e3,3.641381e3,5.513491e2,2.576713e2,1.729971e1,1.297037e0,-6.500000e-3
1.113000e1,2.275806e-1,1.816318e3,3.640586e3,5.510155e2,2.574982e2,1.729193e1,1.296474e0,-6.500000e-3
1.114000e1,2.274837e-1,1.816149e3,3.639790e3,5.506821e2,2.573253e2,1.728415e1,1.295911e0,-6.500000e-3
1.115000e1,2.273869e-1,1.815980e3,3.638995e3,5.503489e2,2.571527e2,1.727638e1,1.295350e0,-6.500000e-3
1.116000e1,2.272902e-1,1.815811e3,3.638200e3,5.500160e2,2.569804e2,1.726862e1,1.294788e0,-6.500000e-3
1.117000e1,2.271936e-1,1.815642e3,3.637405e3,5.496834e2,2.568083e2,1.726087e1,1.294227e0,-6.500000e-3
1.118000e1,2.270971e-1,1.815473e3,3.636611e3,5.493510e2,2.566365e2,1.725312e1,1.293667e0,-6.500000e-3
1.119000e1,2.270006e-1,1.815304e3,3.635816e3,5.490188e2,2.564649e2,1.724539e1,1.293107e0,-6.500000e-3
1.120000e1,2.269043e-1,1.815135e3,3.635021e3,5.486869e2,2.562936e2,1.723766e1,1.292548e0,-6.500000e-3
1.121000e1,2.268080e-1,1.814966e3,3.634227e3,5.483553e2,2.561226e2,1.722994e1,1.291990e0,-6.500000e-3
1.122000e1,2.267119e-1,1.814797e3,3.633432e3,5.480239e2,2.559518e2,1.722222e1,1.291432e0,-6.500000e-3
1.123000e1,2.266158e-1,1.814628e3,3.632638e3,5.476928e2,2.557813e2,1.721452e1,1.290874e0,-6.500000e-3
1.124000e1,2.265199e-1,1.814459e3,3.631844e3,5.473619e2,2.556110e2,1.720682e1,1.290317e0,-6.500000e-3
1.125000e1,2.264240e-1,1.814289e3,3.631050e3,5.470312e2,2.554410e2,1.719913e1,1.289761e0,-6.500000e-3
1.126000e1,2.263282e-1,1.814120e3,3.630256e3,5.467009e2,2.552713e2,1.719145e1,1.289205e0,-6.500000e-3
1.127000e1,2.262325e-1,1.813951e3,3.629462e3,5.463707e2,2.551018e2,1.718378e1,1.288650e0,-6.500000e-3
1.128000e1,2.261369e-1,1.813782e3,3.628668e3,5.460408e2,2.549326e2,1.717611e1,1.288095e0,-6.500000e-3
1.129000e1,2.260414e-1,1.813613e3,3.627875e3,5.457112e2,2.547636e2,1.716845e1,1.287541e0,-6.500000e-3
1.130000e1,2.259460e-1,1.813444e3,3.627081e3,5.453818e2,2.545949e2,1.716080e1,1.286987e0,-6.500000e-3
1.131000e1,2.258507e-1,1.813275e3,3.626288e3,5.450526e2,2.544264e2,1.715316e1,1.286434e0,-6.500000e-3
1.132000e1,2.257554e-1,1.813106e3,3.625495e3,5.447238e2,2.542582e2,1.714553e1,1.285881e0,-6.500000e-3
1.133000e1,2.256603e-1,1.812937e3,3.624702e3,5.443951e2,2.540902e2,1.713790e1,1.285329e0,-6.500000e-3
1.134000e1,2.255652e-1,1.812768e3,3.623908e3,5.440667e2,2.539225e2,1.713028e1,1.284777e0,-6.500000e-3
1.135000e1,2.254703e-1,1.812599e3,3.623116e3,5.437386e2,2.537551e2,1.712267e1,1.284226e0,-6.500000e-3
1.136000e1,2.253754e-1,1.812430e3,3.622323e3,5.434107e2,2.535879e2,1.711507e1,1.283676e0,-6.500000e-3
1.137000e1,2.252806e-1,1.812261e3,3.621530e3,5.430830e2,2.534210e2,1.710747e1,1.283126e0,-6.500000e-3
1.138000e1,2.251859e-1,1.812092e3,3.620737e3,5.427556e2,2.532543e2,1.709988e1,1.282577e0,-6.500000e-3
1.139000e1,2.250913e-1,1.811923e3,3.619945e3,5.424284e2,2.530878e2,1.709230e1,1.282028e0,-6.500000e-3
1.140000e1,2.249968e-1,1.811754e3,3.619153e3,5.421015e2,2.529216e2,1.708473e1,1.281479e0,-6.500000e-3
1.141000e1,2.249024e-1,1.811584e3,3.618360e3,5.417749e2,2.527557e2,1.707717e1,1.280932e0,-6.500000e-3
1.142000e1,2.248081e-1,1.811415e3,3.617568e3,5.414485e2,2.525900e2,1.706961e1,1.280384e0,-6.500000e-3
