t_s,n,c1,c2,c3,c4,c5,c6,rho
1.720000e1,1.099050e8,2.566750e9,1.414523e10,1.161574e10,2.159773e10,4.184513e9,4.580251e8,5.200000e-3
1.721000e1,1.110597e8,2.593719e9,1.429385e10,1.173779e10,2.182466e10,4.228480e9,4.628376e8,5.200000e-3
1.722000e1,1.122267e8,2.620972e9,1.444404e10,1.186112e10,2.205397e10,4.272908e9,4.677007e8,5.200000e-3
1.723000e1,1.134058e8,2.648510e9,1.459580e10,1.198574e10,2.228569e10,4.317804e9,4.726148e8,5.200000e-3
1.724000e1,1.145974e8,2.676338e9,1.474916e10,1.211168e10,2.251985e10,4.363171e9,4.775806e8,5.200000e-3
1.725000e1,1.158015e8,2.704459e9,1.490413e10,1.223894e10,2.275647e10,4.409015e9,4.825986e8,5.200000e-3
1.726000e1,1.170182e8,2.732875e9,1.506073e10,1.236753e10,2.299557e10,4.455341e9,4.876692e8,5.200000e-3
1.727000e1,1.182477e8,2.761589e9,1.521897e10,1.249748e10,2.323718e10,4.502154e9,4.927932e8,5.200000e-3
1.728000e1,1.194901e8,2.790605e9,1.537888e10,1.262879e10,2.348134e10,4.549458e9,4.979710e8,5.200000e-3
1.729000e1,1.207456e8,2.819926e9,1.554046e10,1.276148e10,2.372806e10,4.597259e9,5.032032e8,5.200000e-3
1.730000e1,1.220143e8,2.849555e9,1.570375e10,1.289557e10,2.397737e10,4.645563e9,5.084904e8,5.200000e-3
1.731000e1,1.232963e8,2.879496e9,1.586875e10,1.303106e10,2.422930e10,4.694374e9,5.138331e8,5.200000e-3
1.732000e1,1.245918e8,2.909751e9,1.603548e10,1.316798e10,2.448388e10,4.743698e9,5.192320e8,5.200000e-3
1.733000e1,1.259009e8,2.940323e9,1.620397e10,1.330633e10,2.474113e10,4.793540e9,5.246876e8,5.200000e-3
1.734000e1,1.272237e8,2.971218e9,1.637422e10,1.344614e10,2.500109e10,4.843906e9,5.302005e8,5.200000e-3
1.735000e1,1.285605e8,3.002436e9,1.654627e10,1.358742e10,2.526378e10,4.894801e9,5.357713e8,5.200000e-3
1.736000e1,1.299113e8,3.033983e9,1.672012e10,1.373019e10,2.552922e10,4.946231e9,5.414007e8,5.200000e-3
1.737000e1,1.312763e8,3.065861e9,1.689580e10,1.387445e10,2.579746e10,4.998202e9,5.470892e8,5.200000e-3
1.738000e1,1.326556e8,3.098074e9,1.707332e10,1.402023e10,2.606852e10,5.050718e9,5.528375e8,5.200000e-3
1.739000e1,1.340494e8,3.130626e9,1.725272e10,1.416754e10,2.634242e10,5.103786e9,5.586462e8,5.200000e-3
1.740000e1,1.354579e8,3.163519e9,1.743399e10,1.431640e10,2.661920e10,5.157412e9,5.645159e8,5.200000e-3
1.741000e1,1.368811e8,3.196759e9,1.761717e10,1.446682e10,2.689889e10,5.211601e9,5.704473e8,5.200000e-3
1.742000e1,1.383193e8,3.230347e9,1.780227e10,1.461883e10,2.718152e10,5.266359e9,5.764410e8,5.200000e-3
1.743000e1,1.397727e8,3.264289e9,1.798932e10,1.477243e10,2.746711e10,5.321693e9,5.824977e8,5.200000e-3
1.744000e1,1.412413e8,3.298587e9,1.817834e10,1.492764e10,2.775571e10,5.377609e9,5.886181e8,5.200000e-3
1.745000e1,1.427253e8,3.333245e9,1.836934e10,1.508449e10,2.804734e10,5.434111e9,5.948027e8,5.200000e-3
1.746000e1,1.442249e8,3.368267e9,1.856235e10,1.524298e10,2.834204e10,5.491208e9,6.010523e8,5.200000e-3
1.747000e1,1.457403e8,3.403658e9,1.875738e10,1.540314e10,2.863983e10,5.548904e9,6.073676e8,5.200000e-3
1.748000e1,1.472716e8,3.439420e9,1.895447e10,1.556498e10,2.894075e10,5.607207e9,6.137492e8,5.200000e-3
1.749000e1,1.488190e8,3.475558e9,1.915362e10,1.572852e10,2.924483e10,5.666122e9,6.201979e8,5.200000e-3
1.750000e1,1.503826e8,3.512076e9,1.935487e10,1.589378e10,2.955211e10,5.725656e9,6.267144e8,5.200000e-3
1.751000e1,1.519627e8,3.548978e9,1.955823e10,1.606078e10,2.986261e10,5.785816e9,6.332993e8,5.200000e-3
1.752000e1,1.535594e8,3.586267e9,1.976373e10,1.622953e10,3.017638e10,5.846608e9,6.399534e8,5.200000e-3
1.753000e1,1.551728e8,3.623948e9,1.997139e10,1.640006e10,3.049345e10,5.908038e9,6.466774e8,5.200000e-3
1.754000e1,1.568033e8,3.662025e9,2.018123e10,1.657237e10,3.081384e10,5.970114e9,6.534721e8,5.200000e-3
1.755000e1,1.584508e8,3.700502e9,2.039327e10,1.674650e10,3.113760e10,6.032842e9,6.603381e8,5.200000e-3
1.756000e1,1.601156e8,3.739383e9,2.060755e10,1.692246e10,3.146477e10,6.096230e9,6.672763e8,5.200000e-3
1.757000e1,1.617980e8,3.778673e9,2.082407e10,1.710026e10,3.179537e10,6.160283e9,6.742874e8,5.200000e-3
1.758000e1,1.634980e8,3.818376e9,2.104287e10,1.727993e10,3.212945e10,6.225010e9,6.813722e8,5.200000e-3
1.759000e1,1.652159e8,3.858496e9,2.126397e10,1.746149e10,3.246703e10,6.290416e9,6.885314e8,5.200000e-3
1.760000e1,1.669518e8,3.899037e9,2.148739e10,1.764496e10,3.280816e10,6.356510e9,6.957659e8,5.200000e-3
1.761000e1,1.687060e8,3.940005e9,2.171316e10,1.783036e10,3.315288e10,6.423298e9,7.030763e8,5.200000e-3
1.762000e1,1.704786e8,3.981402e9,2.194130e10,1.801770e10,3.350122e10,6.490788e9,7.104636e8,5.200000e-3
1.763000e1,1.722698e8,4.023235e9,2.217184e10,1.820702e10,3.385322e10,6.558987e9,7.179284e8,5.200000e-3
1.764000e1,1.740799e8,4.065507e9,2.240480e10,1.839832e10,3.420891e10,6.627902e9,7.254717e8,5.200000e-3
1.765000e1,1.759089e8,4.108224e9,2.264021e10,1.859163e10,3.456835e10,6.697542e9,7.330943e8,5.200000e-3
1.766000e1,1.777572e8,4.151389e9,2.287809e10,1.878697e10,3.493156e10,6.767913e9,7.407970e8,5.200000e-3
1.767000e1,1.796249e8,4.195008e9,2.311847e10,1.898437e10,3.529859e10,6.839024e9,7.485805e8,5.200000e-3
1.768000e1,1.815122e8,4.239085e9,2.336138e10,1.918384e10,3.566947e10,6.910882e9,7.564459e8,5.200000e-3
1.769000e1,1.834194e8,4.283625e9,2.360684e10,1.938540e10,3.604425e10,6.983495e9,7.643939e8,5.200000e-3
1.770000e1,1.853466e8,4.328634e9,2.385488e10,1.958909e10,3.642297e10,7.056871e9,7.724254e8,5.200000e-3
1.771000e1,1.872940e8,4.374115e9,2.410552e10,1.979491e10,3.680567e10,7.131018e9,7.805413e8,5.200000e-3
1.772000e1,1.892619e8,4.420074e9,2.435880e10,2.000290e10,3.719239e10,7.205944e9,7.887425e8,5.200000e-3
1.773000e1,1.912505e8,4.466516e9,2.461474e10,2.021307e10,3.758317e10,7.281657e9,7.970299e8,5.200000e-3
1.774000e1,1.932600e8,4.513445e9,2.487336e10,2.042545e10,3.797806e10,7.358166e9,8.054043e8,5.200000e-3
1.775000e1,1.952906e8,4.560868e9,2.513471e10,2.064006e10,3.837710e10,7.435478e9,8.138667e8,5.200000e-3
1.776000e1,1.973425e8,4.608790e9,2.539880e10,2.085693e10,3.878033e10,7.513603e9,8.224181e8,5.200000e-3
1.777000e1,1.994160e8,4.657214e9,2.566567e10,2.107607e10,3.918779e10,7.592549e9,8.310593e8,5.200000e-3
1.778000e1,2.015113e8,4.706148e9,2.593534e10,2.129752e10,3.959954e10,7.672324e9,8.397912e8,5.200000e-3
1.779000e1,2.036286e8,4.755596e9,2.620784e10,2.152129e10,4.001561e10,7.752938e9,8.486150e8,5.200000e-3
1.780000e1,2.057681e8,4.805563e9,2.648321e10,2.174742e10,4.043606e10,7.834398e9,8.575314e8,5.200000e-3
1.781000e1,2.079301e8,4.856055e9,2.676147e10,2.197592e10,4.086092e10,7.916714e9,8.665415e8,5.200000e-3
1.782000e1,2.101149e8,4.907078e9,2.704265e10,2.220682e10,4.129025e10,7.999896e9,8.756463e8,5.200000e-3
1.783000e1,2.123225e8,4.958637e9,2.732679e10,2.244015e10,4.172409e10,8.083951e9,8.848468e8,5.200000e-3
1.784000e1,2.145534e8,5.010737e9,2.761392e10,2.267593e10,4.216249e10,8.168889e9,8.941439e8,5.200000e-3
1.785000e1,2.168077e8,5.063385e9,2.790406e10,2.291418e10,4.260549e10,8.254720e9,9.035387e8,5.200000e-3
1.786000e1,2.190858e8,5.116587e9,2.819725e10,2.315494e10,4.305315e10,8.341453e9,9.130322e8,5.200000e-3
1.787000e1,2.213877e8,5.170347e9,2.849351e10,2.339823e10,4.350551e10,8.429097e9,9.226255e8,5.200000e-3
1.788000e1,2.237138e8,5.224672e9,2.879290e10,2.364408e10,4.396262e10,8.517662e9,9.323195e8,5.200000e-3
1.789000e1,2.260644e8,5.279568e9,2.909543e10,2.389251e10,4.442454e10,8.607157e9,9.421155e8,5.200000e-3
1.790000e1,2.284397e8,5.335040e9,2.940113e10,2.414355e10,4.489131e10,8.697593e9,9.520143e8,5.200000e-3
1.791000e1,2.308399e8,5.391096e9,2.971005e10,2.439723e10,4.536299e10,8.788979e9,9.620172e8,5.200000e-3
1.792000e1,2.332653e8,5.447740e9,3.002222e10,2.465357e10,4.583962e10,8.881325e9,9.721251e8,5.200000e-3
1.793000e1,2.357163e8,5.504980e9,3.033766e10,2.491261e10,4.632126e10,8.974642e9,9.823393e8,5.200000e-3
1.794000e1,2.381929e8,5.562821e9,3.065642e10,2.517436e10,4.680796e10,9.068939e9,9.926608e8,5.200000e-3
1.795000e1,2.406957e8,5.621270e9,3.097853e10,2.543887e10,4.729977e10,9.164226e9,1.003091e9,5.200000e-3
1.796000e1,2.432247e8,5.680333e9,3.130402e10,2.570616e10,4.779675e10,9.260515e9,1.013630e9,5.200000e-3
1.797000e1,2.457802e8,5.740016e9,3.163293e10,2.597626e10,4.829895e10,9.357816e9,1.024280e9,5.200000e-3
1.798000e1,2.483626e8,5.800327e9,3.196530e10,2.624919e10,4.880643e10,9.456139e9,1.035043e9,5.200000e-3
1.799000e1,2.509722e8,5.861271e9,3.230116e10,2.652499e10,4.931924e10,9.555495e9,1.045918e9,5.200000e-3
1.800000e1,2.536092e8,5.922856e9,3.264055e10,2.680369e10,4.983744e10,9.655895e9,1.056907e9,5.200000e-3
1.801000e1,2.562739e8,5.985087e9,3.298351e10,2.708532e10,5.036109e10,9.757350e9,1.068012e9,5.200000e-3
1.802000e1,2.589665e8,6.047973e9,3.333007e10,2.736990e10,5.089023e10,9.859871e9,1.079234e9,5.200000e-3
1.803000e1,2.616875e8,6.111519e9,3.368027e10,2.765748e10,5.142494e10,9.963469e9,1.090574e9,5.200000e-3
1.804000e1,2.644371e8,6.175733e9,3.403415e10,2.794808e10,5.196526e10,1.006816e10,1.102032e9,5.200000e-3
1.805000e1,2.672155e8,6.240622e9,3.439175e10,2.824173e10,5.251126e10,1.017394e10,1.113611e9,5.200000e-3
1.806000e1,2.700232e8,6.306192e9,3.475310e10,2.853847e10,5.306300e10,1.028084e10,1.125312e9,5.200000e-3
1.807000e1,2.728603e8,6.372452e9,3.511826e10,2.883832e10,5.362054e10,1.038886e10,1.137136e9,5.200000e-3
1.808000e1,2.757273e8,6.439408e9,3.548724e10,2.914133e10,5.418393e10,1.049802e10,1.149084e9,5.200000e-3
1.809000e1,2.786244e8,6.507067e9,3.586011e10,2.944752e10,5.475324e10,1.060832e10,1.161157e9,5.200000e-3
1.810000e1,2.815519e8,6.575437e9,3.623689e10,2.975692e10,5.532854e10,1.071978e10,1.173358e9,5.200000e-3
1.811000e1,2.845102e8,6.644525e9,3.661764e10,3.006958e10,5.590988e10,1.083242e10,1.185686e9,5.200000e-3
1.812000e1,2.874995e8,6.714339e9,3.700238e10,3.038552e10,5.649733e10,1.094623e10,1.198144e9,5.200000e-3
1.813000e1,2.905203e8,6.784887e9,3.739117e10,3.070479e10,5.709095e10,1.106125e10,1.210733e9,5.200000e-3
1.814000e1,2.935728e8,6.856176e9,3.778404e10,3.102740e10,5.769080e10,1.117747e10,1.223454e9,5.200000e-3
1.815000e1,2.966574e8,6.928214e9,3.818103e10,3.135341e10,5.829696e10,1.129491e10,1.236309e9,5.200000e-3
1.816000e1,2.997744e8,7.001010e9,3.858220e10,3.168284e10,5.890949e10,1.141358e10,1.249299e9,5.200000e-3
1.817000e1,3.029241e8,7.074569e9,3.898759e10,3.201573e10,5.952846e10,1.153351e10,1.262426e9,5.200000e-3
1.818000e1,3.061070e8,7.148902e9,3.939723e10,3.235212e10,6.015392e10,1.165469e10,1.275690e9,5.200000e-3
1.819000e1,3.093232e8,7.224016e9,3.981118e10,3.269205e10,6.078596e10,1.177715e10,1.289094e9,5.200000e-3
1.820000e1,3.125733e8,7.299919e9,4.022948e10,3.303555e10,6.142465e10,1.190089e10,1.302638e9,5.200000e-3
1.821000e1,3.158575e8,7.376620e9,4.065217e10,3.338265e10,6.207004e10,1.202593e10,1.316325e9,5.200000e-3
1.822000e1,3.191763e8,7.454126e9,4.107931e10,3.373341e10,6.272221e10,1.215229e10,1.330156e9,5.200000e-3
1.823000e1,3.225299e8,7.532447e9,4.151093e10,3.408784e10,6.338123e10,1.227998e10,1.344132e9,5.200000e-3
1.824000e1,3.259187e8,7.611591e9,4.194709e10,3.444601e10,6.404718e10,1.240900e10,1.358255e9,5.200000e-3
1.825000e1,3.293431e8,7.691566e9,4.238783e10,3.480793e10,6.472013e10,1.253938e10,1.372526e9,5.200000e-3
1.826000e1,3.328036e8,7.772382e9,4.283320e10,3.517366e10,6.540015e10,1.267114e10,1.386947e9,5.200000e-3
1.827000e1,3.363003e8,7.854046e9,4.328325e10,3.554323e10,6.608731e10,1.280427e10,1.401520e9,5.200000e-3
1.828000e1,3.398339e8,7.936569e9,4.373803e10,3.591669e10,6.678169e10,1.293881e10,1.416246e9,5.200000e-3
1.829000e1,3.434045e8,8.019959e9,4.419758e10,3.629406e10,6.748337e10,1.307476e10,1.431126e9,5.200000e-3
1.830000e1,3.470127e8,8.104225e9,4.466197e10,3.667541e10,6.819242e10,1.321213e10,1.446163e9,5.200000e-3
1.831000e1,3.506588e8,8.189377e9,4.513124e10,3.706076e10,6.890892e10,1.335095e10,1.461358e9,5.200000e-3
1.832000e1,3.543431e8,8.275423e9,4.560543e10,3.745016e10,6.963295e10,1.349123e10,1.476713e9,5.200000e-3
1.833000e1,3.580662e8,8.362373e9,4.608461e10,3.784365e10,7.036459e10,1.363298e10,1.492229e9,5.200000e-3
1.834000e1,3.618285e8,8.450237e9,4.656882e10,3.824127e10,7.110391e10,1.377623e10,1.507907e9,5.200000e-3
1.835000e1,3.656302e8,8.539024e9,4.705812e10,3.864308e10,7.185100e10,1.392097e10,1.523751e9,5.200000e-3
1.836000e1,3.694719e8,8.628744e9,4.755257e10,3.904910e10,7.260595e10,1.406724e10,1.539761e9,5.200000e-3
1.837000e1,3.733540e8,8.719406e9,4.805220e10,3.945939e10,7.336882e10,1.421505e10,1.555940e9,5.200000e-3
1.838000e1,3.772768e8,8.811021e9,4.855709e10,3.987399e10,7.413971e10,1.436441e10,1.572288e9,5.200000e-3
1.839000e1,3.812409e8,8.903599e9,4.906728e10,4.029295e10,7.491870e10,1.451533e10,1.588808e9,5.200000e-3
1.840000e1,3.852466e8,8.997150e9,4.958283e10,4.071631e10,7.570587e10,1.466785e10,1.605502e9,5.200000e-3
1.841000e1,3.892944e8,9.091683e9,5.010380e10,4.114412e10,7.650132e10,1.482196e10,1.622371e9,5.200000e-3
1.842000e1,3.933847e8,9.187210e9,5.063024e10,4.157642e10,7.730512e10,1.497770e10,1.639417e9,5.200000e-3
1.843000e1,3.975180e8,9.283740e9,5.116222e10,4.201327e10,7.811737e10,1.513507e10,1.656643e9,5.200000e-3
1.844000e1,4.016948e8,9.381285e9,5.169978e10,4.245470e10,7.893815e10,1.529409e10,1.674049e9,5.200000e-3
1.845000e1,4.059154e8,9.479854e9,5.224299e10,4.290078e10,7.976756e10,1.545479e10,1.691638e9,5.200000e-3
1.846000e1,4.101804e8,9.579460e9,5.279191e10,4.335154e10,8.060568e10,1.561717e10,1.709412e9,5.200000e-3
1.847000e1,4.144902e8,9.680112e9,5.334660e10,4.380703e10,8.145261e10,1.578126e10,1.727373e9,5.200000e-3
1.848000e1,4.188452e8,9.781821e9,5.390712e10,4.426731e10,8.230843e10,1.594708e10,1.745523e9,5.200000e-3
1.849000e1,4.232460e8,9.884599e9,5.447352e10,4.473243e10,8.317325e10,1.611464e10,1.763863e9,5.200000e-3
1.850000e1,4.276931e8,9.988457e9,5.504588e10,4.520244e10,8.404716e10,1.628395e10,1.782396e9,5.200000e-3
1.851000e1,4.321869e8,1.009341e10,5.562425e10,4.567738e10,8.493024e10,1.645505e10,1.801124e9,5.200000e-3
1.852000e1,4.367279e8,1.019946e10,5.620869e10,4.615732e10,8.582261e10,1.662794e10,1.820048e9,5.200000e-3
1.853000e1,4.413166e8,1.030662e10,5.679928e10,4.664229e10,8.672435e10,1.680265e10,1.839172e9,5.200000e-3
1.854000e1,4.459536e8,1.041492e10,5.739607e10,4.713237e10,8.763557e10,1.697920e10,1.858496e9,5.200000e-3
1.855000e1,4.506392e8,1.052435e10,5.799913e10,4.762759e10,8.855636e10,1.715760e10,1.878023e9,5.200000e-3
1.856000e1,4.553741e8,1.063493e10,5.860853e10,4.812801e10,8.948682e10,1.733788e10,1.897756e9,5.200000e-3
1.857000e1,4.601587e8,1.074667e10,5.922434e10,4.863370e10,9.042707e10,1.752005e10,1.917695e9,5.200000e-3
1.858000e1,4.649936e8,1.085958e10,5.984661e10,4.914469e10,9.137719e10,1.770413e10,1.937845e9,5.200000e-3
1.859000e1,4.698794e8,1.097369e10,6.047542e10,4.966106e10,9.233729e10,1.789015e10,1.958206e9,5.200000e-3
1.860000e1,4.748164e8,1.108899e10,6.111084e10,5.018285e10,9.330748e10,1.807812e10,1.978781e9,5.200000e-3
1.861000e1,4.798053e8,1.120550e10,6.175293e10,5.071012e10,9.428787e10,1.826807e10,1.999572e9,5.200000e-3
1.862000e1,4.848467e8,1.132324e10,6.240177e10,5.124294e10,9.527856e10,1.846001e10,2.020581e9,5.200000e-3
1.863000e1,4.899410e8,1.144221e10,6.305743e10,5.178135e10,9.627965e10,1.865397e10,2.041812e9,5.200000e-3
1.864000e1,4.950888e8,1.156243e10,6.371998e10,5.232542e10,9.729127e10,1.884997e10,2.063265e9,5.200000e-3
1.865000e1,5.002907e8,1.168392e10,6.438949e10,5.287520e10,9.831351e10,1.904803e10,2.084944e9,5.200000e-3
1.866000e1,5.055473e8,1.180668e10,6.506603e10,5.343077e10,9.934650e10,1.924817e10,2.106851e9,5.200000e-3
1.867000e1,5.108591e8,1.193074e10,6.574968e10,5.399217e10,1.003903e11,1.945041e10,2.128987e9,5.200000e-3
1.868000e1,5.162267e8,1.205609e10,6.644052e10,5.455946e10,1.014451e11,1.965477e10,2.151357e9,5.200000e-3
1.869000e1,5.216507e8,1.218277e10,6.713861e10,5.513272e10,1.025110e11,1.986129e10,2.173961e9,5.200000e-3
1.870000e1,5.271317e8,1.231077e10,6.784404e10,5.571200e10,1.035881e11,2.006997e10,2.196803e9,5.200000e-3
1.871000e1,5.326703e8,1.244012e10,6.855688e10,5.629737e10,1.046765e11,2.028085e10,2.219885e9,5.200000e-3
1.872000e1,5.382671e8,1.257083e10,6.927721e10,5.688889e10,1.057764e11,2.049394e10,2.243209e9,5.200000e-3
1.873000e1,5.439227e8,1.270291e10,7.000511e10,5.748663e10,1.068878e11,2.070927e10,2.266779e9,5.200000e-3
1.874000e1,5.496377e8,1.283638e10,7.074066e10,5.809064e10,1.080108e11,2.092686e10,2.290596e9,5.200000e-3
1.875000e1,5.554128e8,1.297126e10,7.148393e10,5.870100e10,1.091457e11,2.114674e10,2.314663e9,5.200000e-3
1.876000e1,5.612486e8,1.310755e10,7.223502e10,5.931778e10,1.102925e11,2.136893e10,2.338984e9,5.200000e-3
1.877000e1,5.671456e8,1.324527e10,7.299399e10,5.994103e10,1.114514e11,2.159346e10,2.363560e9,5.200000e-3
1.878000e1,5.731046e8,1.338444e10,7.376094e10,6.057083e10,1.126224e11,2.182034e10,2.388394e9,5.200000e-3
1.879000e1,5.791263e8,1.352507e10,7.453595e10,6.120725e10,1.138057e11,2.204961e10,2.413489e9,5.200000e-3
1.880000e1,5.852112e8,1.366717e10,7.531911e10,6.185036e10,1.150015e11,2.228128e10,2.438847e9,5.200000e-3
1.881000e1,5.913600e8,1.381078e10,7.611049e10,6.250023e10,1.162098e11,2.251539e10,2.464472e9,5.200000e-3
1.882000e1,5.975735e8,1.395589e10,7.691018e10,6.315692e10,1.174308e11,2.275196e10,2.490367e9,5.200000e-3
1.883000e1,6.038522e8,1.410252e10,7.771828e10,6.382051e10,1.186647e11,2.299102e10,2.516533e9,5.200000e-3
1.884000e1,6.101969e8,1.425070e10,7.853487e10,6.449108e10,1.199115e11,2.323259e10,2.542974e9,5.200000e-3
1.885000e1,6.166083e8,1.440043e10,7.936004e10,6.516869e10,1.211714e11,2.347669e10,2.569693e9,5.200000e-3
1.886000e1,6.230870e8,1.455174e10,8.019388e10,6.585342e10,1.224446e11,2.372336e10,2.596693e9,5.200000e-3
1.887000e1,6.296338e8,1.470463e10,8.103648e10,6.654534e10,1.237311e11,2.397263e10,2.623977e9,5.200000e-3
1.888000e1,6.362494e8,1.485913e10,8.188793e10,6.724454e10,1.250311e11,2.422451e10,2.651547e9,5.200000e-3
1.889000e1,6.429345e8,1.501526e10,8.274833e10,6.795108e10,1.263448e11,2.447904e10,2.679407e9,5.200000e-3
1.890000e1,6.496898e8,1.517303e10,8.361778e10,6.866504e10,1.276723e11,2.473624e10,2.707560e9,5.200000e-3
1.891000e1,6.565162e8,1.533245e10,8.449635e10,6.938651e10,1.290138e11,2.499614e10,2.736008e9,5.200000e-3
1.892000e1,6.634142e8,1.549355e10,8.538416e10,7.011556e10,1.303694e11,2.525878e10,2.764756e9,5.200000e-3
1.893000e1,6.703847e8,1.565634e10,8.628129e10,7.085226e10,1.317392e11,2.552417e10,2.793805e9,5.200000e-3
1.894000e1,6.774285e8,1.582084e10,8.718785e10,7.159671e10,1.331233e11,2.579236e10,2.823160e9,5.200000e-3
1.895000e1,6.845463e8,1.598707e10,8.810394e10,7.234898e10,1.345221e11,2.606336e10,2.852823e9,5.200000e-3
1.896000e1,6.917388e8,1.615505e10,8.902965e10,7.310916e10,1.359355e11,2.633721e10,2.882797e9,5.200000e-3
1.897000e1,6.990070e8,1.632479e10,8.996509e10,7.387732e10,1.373638e11,2.661393e10,2.913087e9,5.200000e-3
1.898000e1,7.063515e8,1.649632e10,9.091036e10,7.465355e10,1.388071e11,2.689357e10,2.943695e9,5.200000e-3
1.899000e1,7.137731e8,1.666964e10,9.186556e10,7.543794e10,1.402655e11,2.717614e10,2.974625e9,5.200000e-3
1.900000e1,7.212728e8,1.684479e10,9.283079e10,7.623057e10,1.417393e11,2.746168e10,3.005879e9,5.200000e-3
1.901000e1,7.288512e8,1.702178e10,9.380617e10,7.703153e10,1.432286e11,2.775022e10,3.037462e9,5.200000e-3
1.902000e1,7.365093e8,1.720063e10,9.479180e10,7.784090e10,1.447335e11,2.804179e10,3.069377e9,5.200000e-3
1.903000e1,7.442478e8,1.738136e10,9.578778e10,7.865878e10,1.462542e11,2.833643e10,3.101627e9,5.200000e-3
1.904000e1,7.520677e8,1.756398e10,9.679423e10,7.948525e10,1.477909e11,2.863416e10,3.134216e9,5.200000e-3
1.905000e1,7.599697e8,1.774853e10,9.781125e10,8.032040e10,1.493437e11,2.893502e10,3.167147e9,5.200000e-3
1.906000e1,7.679547e8,1.793501e10,9.883895e10,8.116433e10,1.509129e11,2.923904e10,3.200424e9,5.200000e-3
1.907000e1,7.760236e8,1.812346e10,9.987746e10,8.201713e10,1.524986e11,2.954626e10,3.234051e9,5.200000e-3
1.908000e1,7.841774e8,1.831388e10,1.009269e11,8.287889e10,1.541009e11,2.985670e10,3.268032e9,5.200000e-3
1.909000e1,7.924167e8,1.850631e10,1.019873e11,8.374970e10,1.557200e11,3.017041e10,3.302369e9,5.200000e-3
1.910000e1,8.007427e8,1.870075e10,1.030589e11,8.462966e10,1.573562e11,3.048741e10,3.337067e9,5.200000e-3
1.911000e1,8.091561e8,1.889724e10,1.041417e11,8.551887e10,1.590095e11,3.080774e10,3.372130e9,5.200000e-3
1.912000e1,8.176580e8,1.909580e10,1.052360e11,8.641742e10,1.606802e11,3.113144e10,3.407561e9,5.200000e-3
1.913000e1,8.262492e8,1.929644e10,1.063417e11,8.732541e10,1.623685e11,3.145854e10,3.443364e9,5.200000e-3
1.914000e1,8.349306e8,1.949919e10,1.074590e11,8.824294e10,1.640745e11,3.178908e10,3.479544e9,5.200000e-3
1.915000e1,8.437032e8,1.970407e10,1.085881e11,8.917012e10,1.657985e11,3.212309e10,3.516104e9,5.200000e-3
1.916000e1,8.525681e8,1.991110e10,1.097290e11,9.010703e10,1.675405e11,3.246061e10,3.553048e9,5.200000e-3
1.917000e1,8.615260e8,2.012030e10,1.108820e11,9.105379e10,1.693009e11,3.280167e10,3.590380e9,5.200000e-3
1.918000e1,8.705781e8,2.033171e10,1.120470e11,9.201050e10,1.710797e11,3.314632e10,3.628104e9,5.200000e-3
1.919000e1,8.797253e8,2.054533e10,1.132243e11,9.297725e10,1.728773e11,3.349459e10,3.666225e9,5.200000e-3
1.920000e1,8.889687e8,2.076121e10,1.144139e11,9.395417e10,1.746937e11,3.384652e10,3.704746e9,5.200000e-3
1.921000e1,8.983091e8,2.097934e10,1.156161e11,9.494135e10,1.765292e11,3.420215e10,3.743672e9,5.200000e-3
1.922000e1,9.077477e8,2.119977e10,1.168309e11,9.593890e10,1.783840e11,3.456151e10,3.783007e9,5.200000e-3
1.923000e1,9.172854e8,2.142252e10,1.180584e11,9.694694e10,1.802583e11,3.492465e10,3.822755e9,5.200000e-3
1.924000e1,9.269234e8,2.164761e10,1.192989e11,9.796556e10,1.821523e11,3.529160e10,3.862921e9,5.200000e-3
1.925000e1,9.366626e8,2.187506e10,1.205524e11,9.899489e10,1.840662e11,3.566241e10,3.903509e9,5.200000e-3
1.926000e1,9.465042e8,2.210490e10,1.218190e11,1.000350e11,1.860002e11,3.603712e10,3.944523e9,5.200000e-3
1.927000e1,9.564491e8,2.233716e10,1.230990e11,1.010861e11,1.879545e11,3.641577e10,3.985968e9,5.200000e-3
1.928000e1,9.664986e8,2.257186e10,1.243924e11,1.021482e11,1.899293e11,3.679839e10,4.027849e9,5.200000e-3
1.929000e1,9.766536e8,2.280902e10,1.256994e11,1.032215e11,1.919249e11,3.718503e10,4.070170e9,5.200000e-3
1.930000e1,9.869154e8,2.304868e10,1.270201e11,1.043061e11,1.939415e11,3.757573e10,4.112935e9,5.200000e-3
1.931000e1,9.972849e8,2.329085e10,1.283547e11,1.054020e11,1.959792e11,3.797054e10,4.156150e9,5.200000e-3
1.932000e1,1.007763e9,2.353557e10,1.297033e11,1.065095e11,1.980384e11,3.836950e10,4.199819e9,5.200000e-3
1.933000e1,1.018352e9,2.378286e10,1.310661e11,1.076286e11,2.001192e11,3.877265e10,4.243947e9,5.200000e-3
1.934000e1,1.029052e9,2.403275e10,1.324432e11,1.087594e11,2.022218e11,3.918004e10,4.288538e9,5.200000e-3
1.935000e1,1.039864e9,2.428526e10,1.338348e11,1.099022e11,2.043466e11,3.959170e10,4.333598e9,5.200000e-3
1.936000e1,1.050790e9,2.454043e10,1.352410e11,1.110569e11,2.064937e11,4.000770e10,4.379131e9,5.200000e-3
1.937000e1,1.061831e9,2.479827e10,1.366620e11,1.122238e11,2.086633e11,4.042806e10,4.425143e9,5.200000e-3
