t_s,n,c1,c2,c3,c4,c5,c6,rho
8.320000e0,1.128072e1,2.922090e3,9.500065e3,4.668886e3,6.096634e3,7.097764e2,5.973750e1,3.250000e-3
8.330000e0,1.130114e1,2.924516e3,9.512798e3,4.677496e3,6.108136e3,7.110717e2,5.984594e1,3.250000e-3
8.340000e0,1.132159e1,2.926948e3,9.525555e3,4.686122e3,6.119657e3,7.123691e2,5.995456e1,3.250000e-3
8.350000e0,1.134208e1,2.929383e3,9.538337e3,4.694763e3,6.131198e3,7.136688e2,6.006337e1,3.250000e-3
8.360000e0,1.136260e1,2.931824e3,9.551143e3,4.703419e3,6.142758e3,7.149707e2,6.017237e1,3.250000e-3
8.370000e0,1.138316e1,2.934269e3,9.563973e3,4.712091e3,6.154338e3,7.162748e2,6.028156e1,3.250000e-3
8.380000e0,1.140375e1,2.936720e3,9.576829e3,4.720779e3,6.165938e3,7.175812e2,6.039093e1,3.250000e-3
8.390000e0,1.142438e1,2.939175e3,9.589709e3,4.729482e3,6.177557e3,7.188898e2,6.050049e1,3.250000e-3
8.400000e0,1.144505e1,2.941634e3,9.602613e3,4.738201e3,6.189195e3,7.202007e2,6.061024e1,3.250000e-3
8.410000e0,1.146575e1,2.944099e3,9.615542e3,4.746935e3,6.200853e3,7.215138e2,6.072018e1,3.250000e-3
8.420000e0,1.148649e1,2.946568e3,9.628496e3,4.755685e3,6.212531e3,7.228292e2,6.083031e1,3.250000e-3
8.430000e0,1.150726e1,2.949042e3,9.641475e3,4.764450e3,6.224229e3,7.241468e2,6.094063e1,3.250000e-3
8.440000e0,1.152807e1,2.951522e3,9.654479e3,4.773231e3,6.235946e3,7.254667e2,6.105114e1,3.250000e-3
8.450000e0,1.154891e1,2.954005e3,9.667507e3,4.782028e3,6.247684e3,7.267889e2,6.116184e1,3.250000e-3
8.460000e0,1.156979e1,2.956494e3,9.680560e3,4.790841e3,6.259441e3,7.281133e2,6.127273e1,3.250000e-3
8.470000e0,1.159071e1,2.958988e3,9.693639e3,4.799669e3,6.271218e3,7.294400e2,6.138381e1,3.250000e-3
8.480000e0,1.161166e1,2.961486e3,9.706742e3,4.808513e3,6.283014e3,7.307690e2,6.149508e1,3.250000e-3
8.490000e0,1.163265e1,2.963989e3,9.719870e3,4.817373e3,6.294831e3,7.321003e2,6.160655e1,3.250000e-3
8.500000e0,1.165368e1,2.966498e3,9.733024e3,4.826249e3,6.306668e3,7.334339e2,6.171821e1,3.250000e-3
8.510000e0,1.167474e1,2.969011e3,9.746202e3,4.835140e3,6.318525e3,7.347697e2,6.183005e1,3.250000e-3
8.520000e0,1.169583e1,2.971529e3,9.759406e3,4.844048e3,6.330401e3,7.361079e2,6.194210e1,3.250000e-3
8.530000e0,1.171697e1,2.974051e3,9.772635e3,4.852971e3,6.342298e3,7.374483e2,6.205433e1,3.250000e-3
8.540000e0,1.173814e1,2.976579e3,9.785889e3,4.861911e3,6.354215e3,7.387911e2,6.216676e1,3.250000e-3
8.550000e0,1.175935e1,2.979112e3,9.799168e3,4.870866e3,6.366152e3,7.401362e2,6.227938e1,3.250000e-3
8.560000e0,1.178059e1,2.981649e3,9.812473e3,4.879837e3,6.378110e3,7.414835e2,6.239220e1,3.250000e-3
8.570000e0,1.180187e1,2.984192e3,9.825803e3,4.888824e3,6.390087e3,7.428332e2,6.250521e1,3.250000e-3
8.580000e0,1.182319e1,2.986740e3,9.839159e3,4.897828e3,6.402085e3,7.441853e2,6.261842e1,3.250000e-3
8.590000e0,1.184454e1,2.989292e3,9.852540e3,4.906847e3,6.414103e3,7.455396e2,6.273182e1,3.250000e-3
8.600000e0,1.186593e1,2.991849e3,9.865946e3,4.915883e3,6.426142e3,7.468963e2,6.284542e1,3.250000e-3
8.610000e0,1.188736e1,2.994412e3,9.879378e3,4.924934e3,6.438200e3,7.482553e2,6.295921e1,3.250000e-3
8.620000e0,1.190882e1,2.996979e3,9.892836e3,4.934002e3,6.450280e3,7.496166e2,6.307320e1,3.250000e-3
8.630000e0,1.193032e1,2.999551e3,9.906319e3,4.943086e3,6.462379e3,7.509803e2,6.318739e1,3.250000e-3
8.640000e0,1.195186e1,3.002129e3,9.919828e3,4.952186e3,6.474500e3,7.523463e2,6.330177e1,3.250000e-3
8.650000e0,1.197344e1,3.004711e3,9.933363e3,4.961302e3,6.486640e3,7.537147e2,6.341635e1,3.250000e-3
8.660000e0,1.199505e1,3.007299e3,9.946923e3,4.970435e3,6.498801e3,7.550854e2,6.353113e1,3.250000e-3
8.670000e0,1.201670e1,3.009891e3,9.960509e3,4.979584e3,6.510983e3,7.564585e2,6.364610e1,3.250000e-3
8.680000e0,1.203839e1,3.012488e3,9.974122e3,4.988749e3,6.523186e3,7.578340e2,6.376128e1,3.250000e-3
8.690000e0,1.206012e1,3.015091e3,9.987760e3,4.997931e3,6.535409e3,7.592118e2,6.387665e1,3.250000e-3
8.700000e0,1.208188e1,3.017698e3,1.000142e4,5.007129e3,6.547653e3,7.605920e2,6.399222e1,3.250000e-3
8.710000e0,1.210368e1,3.020311e3,1.001511e4,5.016343e3,6.559917e3,7.619745e2,6.410800e1,3.250000e-3
8.720000e0,1.212552e1,3.022928e3,1.002883e4,5.025574e3,6.572203e3,7.633595e2,6.422397e1,3.250000e-3
8.730000e0,1.214739e1,3.025551e3,1.004257e4,5.034821e3,6.584509e3,7.647468e2,6.434014e1,3.250000e-3
8.740000e0,1.216931e1,3.028179e3,1.005634e4,5.044085e3,6.596836e3,7.661365e2,6.445651e1,3.250000e-3
8.750000e0,1.219126e1,3.030812e3,1.007013e4,5.053365e3,6.609184e3,7.675286e2,6.457308e1,3.250000e-3
8.760000e0,1.221325e1,3.033450e3,1.008395e4,5.062662e3,6.621552e3,7.689231e2,6.468986e1,3.250000e-3
8.770000e0,1.223528e1,3.036093e3,1.009780e4,5.071975e3,6.633942e3,7.703200e2,6.480683e1,3.250000e-3
8.780000e0,1.225734e1,3.038741e3,1.011167e4,5.081305e3,6.646353e3,7.717193e2,6.492401e1,3.250000e-3
8.790000e0,1.227945e1,3.041394e3,1.012557e4,5.090652e3,6.658785e3,7.731211e2,6.504139e1,3.250000e-3
8.800000e0,1.230159e1,3.044053e3,1.013950e4,5.100015e3,6.671238e3,7.745252e2,6.515897e1,3.250000e-3
8.810000e0,1.232377e1,3.046716e3,1.015345e4,5.109395e3,6.683712e3,7.759317e2,6.527675e1,3.250000e-3
8.820000e0,1.234599e1,3.049385e3,1.016743e4,5.118791e3,6.696207e3,7.773407e2,6.539474e1,3.250000e-3
8.830000e0,1.236824e1,3.052059e3,1.018144e4,5.128204e3,6.708723e3,7.787521e2,6.551294e1,3.250000e-3
8.840000e0,1.239054e1,3.054738e3,1.019547e4,5.137635e3,6.721261e3,7.801659e2,6.563133e1,3.250000e-3
8.850000e0,1.241287e1,3.057422e3,1.020953e4,5.147081e3,6.733819e3,7.815822e2,6.574993e1,3.250000e-3
8.860000e0,1.243525e1,3.060112e3,1.022361e4,5.156545e3,6.746399e3,7.830008e2,6.586874e1,3.250000e-3
8.870000e0,1.245766e1,3.062807e3,1.023772e4,5.166026e3,6.759001e3,7.844220e2,6.598775e1,3.250000e-3
8.880000e0,1.248011e1,3.065506e3,1.025186e4,5.175523e3,6.771624e3,7.858456e2,6.610696e1,3.250000e-3
8.890000e0,1.250260e1,3.068212e3,1.026603e4,5.185037e3,6.784268e3,7.872716e2,6.622638e1,3.250000e-3
8.900000e0,1.252512e1,3.070922e3,1.028022e4,5.194569e3,6.796934e3,7.887001e2,6.634601e1,3.250000e-3
8.910000e0,1.254769e1,3.073637e3,1.029444e4,5.204117e3,6.809621e3,7.901311e2,6.646585e1,3.250000e-3
8.920000e0,1.257030e1,3.076358e3,1.030868e4,5.213682e3,6.822330e3,7.915645e2,6.658589e1,3.250000e-3
8.930000e0,1.259294e1,3.079084e3,1.032296e4,5.223264e3,6.835060e3,7.930004e2,6.670614e1,3.250000e-3
8.940000e0,1.261562e1,3.081815e3,1.033726e4,5.232864e3,6.847812e3,7.944387e2,6.682659e1,3.250000e-3
8.950000e0,1.263835e1,3.084552e3,1.035158e4,5.242480e3,6.860585e3,7.958796e2,6.694726e1,3.250000e-3
8.960000e0,1.266111e1,3.087294e3,1.036594e4,5.252113e3,6.873381e3,7.973229e2,6.706813e1,3.250000e-3
8.970000e0,1.268391e1,3.090041e3,1.038032e4,5.261764e3,6.886198e3,7.987687e2,6.718921e1,3.250000e-3
8.980000e0,1.270675e1,3.092793e3,1.039473e4,5.271432e3,6.899036e3,8.002170e2,6.731050e1,3.250000e-3
8.990000e0,1.272963e1,3.095551e3,1.040916e4,5.281117e3,6.911897e3,8.016678e2,6.743200e1,3.250000e-3
9.000000e0,1.275255e1,3.098314e3,1.042363e4,5.290819e3,6.924779e3,8.031211e2,6.755371e1,3.250000e-3
9.010000e0,1.277551e1,3.101082e3,1.043812e4,5.300538e3,6.937683e3,8.045769e2,6.767563e1,3.250000e-3
9.020000e0,1.279851e1,3.103856e3,1.045263e4,5.310275e3,6.950610e3,8.060352e2,6.779776e1,3.250000e-3
9.030000e0,1.282155e1,3.106635e3,1.046718e4,5.320029e3,6.963558e3,8.074960e2,6.792010e1,3.250000e-3
9.040000e0,1.284463e1,3.109420e3,1.048175e4,5.329800e3,6.976528e3,8.089593e2,6.804266e1,3.250000e-3
9.050000e0,1.286775e1,3.112209e3,1.049635e4,5.339589e3,6.989520e3,8.104252e2,6.816542e1,3.250000e-3
9.060000e0,1.289091e1,3.115004e3,1.051098e4,5.349395e3,7.002534e3,8.118936e2,6.828840e1,3.250000e-3
9.070000e0,1.291411e1,3.117805e3,1.052564e4,5.359219e3,7.015571e3,8.133645e2,6.841159e1,3.250000e-3
9.080000e0,1.293735e1,3.120611e3,1.054032e4,5.369060e3,7.028629e3,8.148379e2,6.853499e1,3.250000e-3
9.090000e0,1.296063e1,3.123422e3,1.055503e4,5.378919e3,7.041710e3,8.163139e2,6.865860e1,3.250000e-3
9.100000e0,1.298395e1,3.126239e3,1.056977e4,5.388795e3,7.054813e3,8.177925e2,6.878243e1,3.250000e-3
9.110000e0,1.300731e1,3.129061e3,1.058453e4,5.398688e3,7.067938e3,8.192735e2,6.890647e1,3.250000e-3
9.120000e0,1.303071e1,3.131888e3,1.059933e4,5.408599e3,7.081085e3,8.207572e2,6.903073e1,3.250000e-3
9.130000e0,1.305415e1,3.134721e3,1.061415e4,5.418528e3,7.094255e3,8.222434e2,6.915520e1,3.250000e-3
9.140000e0,1.307763e1,3.137560e3,1.062900e4,5.428475e3,7.107447e3,8.237321e2,6.927989e1,3.250000e-3
9.150000e0,1.310115e1,3.140403e3,1.064388e4,5.438439e3,7.120662e3,8.252235e2,6.940479e1,3.250000e-3
9.160000e0,1.312471e1,3.143253e3,1.065879e4,5.448420e3,7.133899e3,8.267174e2,6.952991e1,3.250000e-3
9.170000e0,1.314832e1,3.146108e3,1.067372e4,5.458420e3,7.147159e3,8.282138e2,6.965525e1,3.250000e-3
9.180000e0,1.317196e1,3.148968e3,1.068868e4,5.468437e3,7.160441e3,8.297129e2,6.978080e1,3.250000e-3
9.190000e0,1.319565e1,3.151834e3,1.070367e4,5.478472e3,7.173746e3,8.312145e2,6.990657e1,3.250000e-3
9.200000e0,1.321937e1,3.154705e3,1.071869e4,5.488525e3,7.187073e3,8.327188e2,7.003255e1,3.250000e-3
9.210000e0,1.324314e1,3.157582e3,1.073374e4,5.498596e3,7.200423e3,8.342256e2,7.015875e1,3.250000e-3
9.220000e0,1.326695e1,3.160464e3,1.074881e4,5.508685e3,7.213796e3,8.357350e2,7.028518e1,3.250000e-3
9.230000e0,1.329080e1,3.163352e3,1.076392e4,5.518791e3,7.227192e3,8.372470e2,7.041182e1,3.250000e-3
9.240000e0,1.331469e1,3.166245e3,1.077905e4,5.528916e3,7.240610e3,8.387617e2,7.053867e1,3.250000e-3
9.250000e0,1.333862e1,3.169144e3,1.079421e4,5.539058e3,7.254051e3,8.402789e2,7.066575e1,3.250000e-3
9.260000e0,1.336260e1,3.172048e3,1.080940e4,5.549219e3,7.267515e3,8.417988e2,7.079305e1,3.250000e-3
9.270000e0,1.338661e1,3.174958e3,1.082462e4,5.559397e3,7.281002e3,8.433213e2,7.092057e1,3.250000e-3
9.280000e0,1.341067e1,3.177874e3,1.083987e4,5.569594e3,7.294512e3,8.448464e2,7.104831e1,3.250000e-3
9.290000e0,1.343477e1,3.180795e3,1.085514e4,5.579808e3,7.308045e3,8.463741e2,7.117627e1,3.250000e-3
9.300000e0,1.345891e1,3.183722e3,1.087044e4,5.590041e3,7.321601e3,8.479045e2,7.130445e1,3.250000e-3
9.310000e0,1.348309e1,3.186654e3,1.088578e4,5.600292e3,7.335180e3,8.494375e2,7.143285e1,3.250000e-3
9.320000e0,1.350731e1,3.189592e3,1.090114e4,5.610561e3,7.348783e3,8.509732e2,7.156147e1,3.250000e-3
9.330000e0,1.353158e1,3.192536e3,1.091653e4,5.620848e3,7.362408e3,8.525115e2,7.169032e1,3.250000e-3
9.340000e0,1.355589e1,3.195485e3,1.093195e4,5.631154e3,7.376056e3,8.540525e2,7.181939e1,3.250000e-3
9.350000e0,1.358024e1,3.198440e3,1.094740e4,5.641478e3,7.389728e3,8.555961e2,7.194868e1,3.250000e-3
9.360000e0,1.360463e1,3.201400e3,1.096287e4,5.651820e3,7.403423e3,8.571424e2,7.207820e1,3.250000e-3
9.370000e0,1.362906e1,3.204367e3,1.097838e4,5.662180e3,7.417142e3,8.586913e2,7.220794e1,3.250000e-3
9.380000e0,1.365354e1,3.207339e3,1.099392e4,5.672559e3,7.430884e3,8.602430e2,7.233790e1,3.250000e-3
9.390000e0,1.367806e1,3.210316e3,1.100948e4,5.682957e3,7.444649e3,8.617973e2,7.246809e1,3.250000e-3
9.400000e0,1.370262e1,3.213299e3,1.102508e4,5.693372e3,7.458437e3,8.633543e2,7.259851e1,3.250000e-3
9.410000e0,1.372722e1,3.216288e3,1.104070e4,5.703807e3,7.472249e3,8.649140e2,7.272915e1,3.250000e-3
9.420000e0,1.375187e1,3.219283e3,1.105635e4,5.714259e3,7.486085e3,8.664764e2,7.286001e1,3.250000e-3
9.430000e0,1.377656e1,3.222283e3,1.107203e4,5.724730e3,7.499944e3,8.680414e2,7.299111e1,3.250000e-3
9.440000e0,1.380129e1,3.225289e3,1.108774e4,5.735220e3,7.513827e3,8.696092e2,7.312243e1,3.250000e-3
9.450000e0,1.382606e1,3.228301e3,1.110349e4,5.745729e3,7.527734e3,8.711797e2,7.325397e1,3.250000e-3
9.460000e0,1.385088e1,3.231319e3,1.111926e4,5.756256e3,7.541664e3,8.727529e2,7.338575e1,3.250000e-3
9.470000e0,1.387574e1,3.234342e3,1.113506e4,5.766801e3,7.555618e3,8.743288e2,7.351775e1,3.250000e-3
9.480000e0,1.390065e1,3.237371e3,1.115089e4,5.777366e3,7.569596e3,8.759074e2,7.364998e1,3.250000e-3
9.490000e0,1.392559e1,3.240406e3,1.116674e4,5.787949e3,7.583597e3,8.774888e2,7.378244e1,3.250000e-3
9.500000e0,1.395058e1,3.243447e3,1.118263e4,5.798551e3,7.597623e3,8.790729e2,7.391513e1,3.250000e-3
9.510000e0,1.397561e1,3.246494e3,1.119855e4,5.809171e3,7.611672e3,8.806597e2,7.404804e1,3.250000e-3
9.520000e0,1.400069e1,3.249546e3,1.121450e4,5.819811e3,7.625746e3,8.822492e2,7.418119e1,3.250000e-3
9.530000e0,1.402581e1,3.252604e3,1.123048e4,5.830469e3,7.639843e3,8.838415e2,7.431457e1,3.250000e-3
9.540000e0,1.405097e1,3.255668e3,1.124649e4,5.841146e3,7.653964e3,8.854366e2,7.444818e1,3.250000e-3
9.550000e0,1.407618e1,3.258738e3,1.126253e4,5.851842e3,7.668110e3,8.870344e2,7.458202e1,3.250000e-3
9.560000e0,1.410143e1,3.261813e3,1.127859e4,5.862557e3,7.682279e3,8.886350e2,7.471609e1,3.250000e-3
9.570000e0,1.412673e1,3.264895e3,1.129469e4,5.873291e3,7.696473e3,8.902383e2,7.485040e1,3.250000e-3
9.580000e0,1.415207e1,3.267982e3,1.131082e4,5.884044e3,7.710691e3,8.918444e2,7.498493e1,3.250000e-3
9.590000e0,1.417745e1,3.271076e3,1.132698e4,5.894816e3,7.724933e3,8.934533e2,7.511970e1,3.250000e-3
9.600000e0,1.420287e1,3.274175e3,1.134317e4,5.905607e3,7.739200e3,8.950650e2,7.525470e1,3.250000e-3
9.610000e0,1.422834e1,3.277280e3,1.135939e4,5.916418e3,7.753491e3,8.966794e2,7.538994e1,3.250000e-3
9.620000e0,1.425386e1,3.280391e3,1.137564e4,5.927247e3,7.767806e3,8.982966e2,7.552541e1,3.250000e-3
9.630000e0,1.427942e1,3.283508e3,1.139192e4,5.938096e3,7.782146e3,8.999167e2,7.566111e1,3.250000e-3
9.640000e0,1.430502e1,3.286631e3,1.140823e4,5.948963e3,7.796510e3,9.015395e2,7.579705e1,3.250000e-3
9.650000e0,1.433067e1,3.289759e3,1.142457e4,5.959850e3,7.810899e3,9.031651e2,7.593323e1,3.250000e-3
9.660000e0,1.435636e1,3.292894e3,1.144094e4,5.970757e3,7.825312e3,9.047936e2,7.606964e1,3.250000e-3
9.670000e0,1.438209e1,3.296035e3,1.145734e4,5.981682e3,7.839750e3,9.064248e2,7.620628e1,3.250000e-3
9.680000e0,1.440787e1,3.299181e3,1.147378e4,5.992627e3,7.854212e3,9.080589e2,7.634317e1,3.250000e-3
9.690000e0,1.443370e1,3.302334e3,1.149024e4,6.003591e3,7.868700e3,9.096958e2,7.648029e1,3.250000e-3
9.700000e0,1.445957e1,3.305493e3,1.150674e4,6.014575e3,7.883211e3,9.113355e2,7.661765e1,3.250000e-3
9.710000e0,1.448549e1,3.308657e3,1.152326e4,6.025578e3,7.897748e3,9.129781e2,7.675524e1,3.250000e-3
9.720000e0,1.451145e1,3.311828e3,1.153982e4,6.036601e3,7.912310e3,9.146234e2,7.689307e1,3.250000e-3
9.730000e0,1.453745e1,3.315005e3,1.155640e4,6.047643e3,7.926896e3,9.162717e2,7.703115e1,3.250000e-3
9.740000e0,1.456350e1,3.318187e3,1.157302e4,6.058705e3,7.941507e3,9.179228e2,7.716946e1,3.250000e-3
9.750000e0,1.458959e1,3.321376e3,1.158967e4,6.069786e3,7.956144e3,9.195767e2,7.730801e1,3.250000e-3
9.760000e0,1.461574e1,3.324571e3,1.160635e4,6.080887e3,7.970805e3,9.212335e2,7.744680e1,3.250000e-3
9.770000e0,1.464192e1,3.327772e3,1.162306e4,6.092007e3,7.985491e3,9.228932e2,7.758583e1,3.250000e-3
9.780000e0,1.466815e1,3.330979e3,1.163980e4,6.103147e3,8.000203e3,9.245557e2,7.772510e1,3.250000e-3
9.790000e0,1.469443e1,3.334192e3,1.165658e4,6.114307e3,8.014939e3,9.262211e2,7.786461e1,3.250000e-3
9.800000e0,1.472075e1,3.337411e3,1.167338e4,6.125487e3,8.029701e3,9.278894e2,7.800437e1,3.250000e-3
9.810000e0,1.474712e1,3.340636e3,1.169022e4,6.136686e3,8.044488e3,9.295606e2,7.814436e1,3.250000e-3
9.820000e0,1.477353e1,3.343868e3,1.170709e4,6.147905e3,8.059300e3,9.312346e2,7.828460e1,3.250000e-3
9.830000e0,1.479999e1,3.347105e3,1.172398e4,6.159144e3,8.074138e3,9.329116e2,7.842508e1,3.250000e-3
9.840000e0,1.482649e1,3.350349e3,1.174092e4,6.170403e3,8.089001e3,9.345914e2,7.856581e1,3.250000e-3
9.850000e0,1.485305e1,3.353598e3,1.175788e4,6.181682e3,8.103889e3,9.362742e2,7.870678e1,3.250000e-3
9.860000e0,1.487964e1,3.356854e3,1.177487e4,6.192981e3,8.118803e3,9.379598e2,7.884799e1,3.250000e-3
9.870000e0,1.490629e1,3.360116e3,1.179190e4,6.204299e3,8.133742e3,9.396484e2,7.898945e1,3.250000e-3
9.880000e0,1.493297e1,3.363385e3,1.180895e4,6.215638e3,8.148707e3,9.413399e2,7.913115e1,3.250000e-3
9.890000e0,1.495971e1,3.366659e3,1.182604e4,6.226997e3,8.163697e3,9.430343e2,7.927310e1,3.250000e-3
9.900000e0,1.498649e1,3.369940e3,1.184316e4,6.238376e3,8.178713e3,9.447317e2,7.941529e1,3.250000e-3
9.910000e0,1.501332e1,3.373227e3,1.186032e4,6.249775e3,8.193755e3,9.464320e2,7.955773e1,3.250000e-3
9.920000e0,1.504019e1,3.376520e3,1.187750e4,6.261194e3,8.208822e3,9.481352e2,7.970042e1,3.250000e-3
9.930000e0,1.506712e1,3.379819e3,1.189472e4,6.272633e3,8.223916e3,9.498414e2,7.984335e1,3.250000e-3
9.940000e0,1.509408e1,3.383125e3,1.191197e4,6.284093e3,8.239034e3,9.515505e2,7.998653e1,3.250000e-3
9.950000e0,1.512110e1,3.386437e3,1.192925e4,6.295572e3,8.254179e3,9.532626e2,8.012996e1,3.250000e-3
9.960000e0,1.514816e1,3.389755e3,1.194656e4,6.307072e3,8.269350e3,9.549776e2,8.027364e1,3.250000e-3
9.970000e0,1.517527e1,3.393079e3,1.196390e4,6.318593e3,8.284547e3,9.566956e2,8.041757e1,3.250000e-3
9.980000e0,1.520242e1,3.396410e3,1.198128e4,6.330134e3,8.299769e3,9.584166e2,8.056175e1,3.250000e-3
9.990000e0,1.522963e1,3.399747e3,1.199869e4,6.341695e3,8.315018e3,9.601406e2,8.070617e1,3.250000e-3
1.000000e1,1.525688e1,3.403090e3,1.201613e4,6.353276e3,8.330293e3,9.618675e2,8.085085e1,3.250000e-3
1.001000e1,1.528417e1,3.406440e3,1.203361e4,6.364878e3,8.345594e3,9.635974e2,8.099577e1,3.250000e-3
1.002000e1,1.531152e1,3.409796e3,1.205111e4,6.376501e3,8.360921e3,9.653304e2,8.114095e1,3.250000e-3
1.003000e1,1.533891e1,3.413158e3,1.206865e4,6.388144e3,8.376275e3,9.670663e2,8.128638e1,3.250000e-3
1.004000e1,1.536635e1,3.416527e3,1.208623e4,6.399807e3,8.391654e3,9.688052e2,8.143206e1,3.250000e-3
1.005000e1,1.539384e1,3.419902e3,1.210383e4,6.411492e3,8.407060e3,9.705471e2,8.157800e1,3.250000e-3
1.006000e1,1.542137e1,3.423283e3,1.212147e4,6.423196e3,8.422492e3,9.722921e2,8.172419e1,3.250000e-3
1.007000e1,1.544895e1,3.426671e3,1.213914e4,6.434922e3,8.437951e3,9.740400e2,8.187063e1,3.250000e-3
1.008000e1,1.547658e1,3.430065e3,1.215684e4,6.446668e3,8.453436e3,9.757910e2,8.201732e1,3.250000e-3
1.009000e1,1.550426e1,3.433466e3,1.217458e4,6.458435e3,8.468948e3,9.775450e2,8.216427e1,3.250000e-3
1.010000e1,1.553199e1,3.436873e3,1.219235e4,6.470223e3,8.484486e3,9.793021e2,8.231147e1,3.250000e-3
1.011000e1,1.555976e1,3.440286e3,1.221015e4,6.482031e3,8.500051e3,9.810622e2,8.245893e1,3.250000e-3
1.012000e1,1.558758e1,3.443706e3,1.222798e4,6.493861e3,8.515643e3,9.828253e2,8.260664e1,3.250000e-3
1.013000e1,1.561545e1,3.447133e3,1.224585e4,6.505711e3,8.531261e3,9.845915e2,8.275461e1,3.250000e-3
1.014000e1,1.564337e1,3.450565e3,1.226375e4,6.517582e3,8.546906e3,9.863607e2,8.290284e1,3.250000e-3
1.015000e1,1.567134e1,3.454005e3,1.228169e4,6.529474e3,8.562578e3,9.881330e2,8.305132e1,3.250000e-3
1.016000e1,1.569936e1,3.457450e3,1.229965e4,6.541388e3,8.578276e3,9.899084e2,8.320006e1,3.250000e-3
1.017000e1,1.572742e1,3.460903e3,1.231766e4,6.553322e3,8.594002e3,9.916869e2,8.334906e1,3.250000e-3
1.018000e1,1.575553e1,3.464361e3,1.233569e4,6.565277e3,8.609754e3,9.934684e2,8.349832e1,3.250000e-3
1.019000e1,1.578370e1,3.467827e3,1.235376e4,6.577253e3,8.625534e3,9.952530e2,8.364783e1,3.250000e-3
1.020000e1,1.581191e1,3.471299e3,1.237186e4,6.589251e3,8.641340e3,9.970407e2,8.379761e1,3.250000e-3
1.021000e1,1.584017e1,3.474777e3,1.238999e4,6.601270e3,8.657174e3,9.988315e2,8.394764e1,3.250000e-3
1.022000e1,1.586848e1,3.478262e3,1.240816e4,6.613309e3,8.673034e3,1.000625e3,8.409794e1,3.250000e-3
1.023000e1,1.589683e1,3.481753e3,1.242636e4,6.625371e3,8.688922e3,1.002422e3,8.424849e1,3.250000e-3
1.024000e1,1.592524e1,3.485251e3,1.244460e4,6.637453e3,8.704837e3,1.004222e3,8.439931e1,3.250000e-3
1.025000e1,1.595370e1,3.488756e3,1.246287e4,6.649557e3,8.720779e3,1.006026e3,8.455038e1,3.250000e-3
1.026000e1,1.598220e1,3.492267e3,1.248117e4,6.661682e3,8.736749e3,1.007832e3,8.470172e1,3.250000e-3
1.027000e1,1.601076e1,3.495785e3,1.249951e4,6.673828e3,8.752746e3,1.009642e3,8.485332e1,3.250000e-3
1.028000e1,1.603936e1,3.499310e3,1.251788e4,6.685996e3,8.768770e3,1.011454e3,8.500519e1,3.250000e-3
1.029000e1,1.606802e1,3.502841e3,1.253629e4,6.698186e3,8.784822e3,1.013270e3,8.515732e1,3.250000e-3
1.030000e1,1.609672e1,3.506379e3,1.255473e4,6.710397e3,8.800902e3,1.015089e3,8.530971e1,3.250000e-3
1.031000e1,1.612547e1,3.509923e3,1.257320e4,6.722629e3,8.817009e3,1.016911e3,8.546236e1,3.250000e-3
1.032000e1,1.615428e1,3.513474e3,1.259171e4,6.734883e3,8.833143e3,1.018736e3,8.561528e1,3.250000e-3
1.033000e1,1.618313e1,3.517032e3,1.261025e4,6.747159e3,8.849305e3,1.020564e3,8.576847e1,3.250000e-3
1.034000e1,1.621204e1,3.520596e3,1.262883e4,6.759456e3,8.865495e3,1.022396e3,8.592192e1,3.250000e-3
1.035000e1,1.624099e1,3.524168e3,1.264744e4,6.771775e3,8.881713e3,1.024231e3,8.607564e1,3.250000e-3
1.036000e1,1.626999e1,3.527745e3,1.266609e4,6.784115e3,8.897959e3,1.026068e3,8.622962e1,3.250000e-3
1.037000e1,1.629905e1,3.531330e3,1.268477e4,6.796478e3,8.914232e3,1.027909e3,8.638387e1,3.250000e-3
1.038000e1,1.632815e1,3.534921e3,1.270348e4,6.808862e3,8.930533e3,1.029754e3,8.653839e1,3.250000e-3
1.039000e1,1.635731e1,3.538520e3,1.272223e4,6.821268e3,8.946862e3,1.031601e3,8.669318e1,3.250000e-3
1.040000e1,1.638652e1,3.542124e3,1.274101e4,6.833696e3,8.963220e3,1.033452e3,8.684823e1,3.250000e-3
1.041000e1,1.641577e1,3.545736e3,1.275983e4,6.846146e3,8.979605e3,1.035306e3,8.700356e1,3.250000e-3
1.042000e1,1.644508e1,3.549354e3,1.277868e4,6.858618e3,8.996018e3,1.037163e3,8.715915e1,3.250000e-3
1.043000e1,1.647444e1,3.552980e3,1.279757e4,6.871112e3,9.012460e3,1.039023e3,8.731501e1,3.250000e-3
1.044000e1,1.650385e1,3.556612e3,1.281650e4,6.883628e3,9.028929e3,1.040886e3,8.747115e1,3.250000e-3
1.045000e1,1.653331e1,3.560251e3,1.283545e4,6.896166e3,9.045427e3,1.042753e3,8.762755e1,3.250000e-3
1.046000e1,1.656282e1,3.563896e3,1.285445e4,6.908726e3,9.061954e3,1.044623e3,8.778423e1,3.250000e-3
1.047000e1,1.659238e1,3.567549e3,1.287348e4,6.921308e3,9.078508e3,1.046496e3,8.794117e1,3.250000e-3
1.048000e1,1.662200e1,3.571208e3,1.289254e4,6.933912e3,9.095091e3,1.048373e3,8.809839e1,3.250000e-3
1.049000e1,1.665166e1,3.574874e3,1.291164e4,6.946539e3,9.111703e3,1.050252e3,8.825589e1,3.250000e-3
